SIMULATED EQUIVALENT  """OBSERVED VALUE"""  """OBSERVATION NAME"""
52  46  w10_11292012
52  42  w10_12272012
52  42  w10_01312013
53  46  w10_02282013
52  47  w10_03282013
52  47  w10_04252013
52  47  w10_05302013
52  46  w10_07252013
52  46  w10_08292013
52  46  w10_09262013
52  46  w10_10312013
52  46  w10_11272013
53  46  w10_12262013
53  46  w10_01302014
53  46  w10_02272014
53  46  w10_03272014
53  47  w10_04242014
52  47  w10_05292014
52  46  w10_06262014
52  47  w10_07312014
52  47  w10_08282014
51  46  w10_09252014
40  29  w11_11011990
39  31  w11_11291990
40  32  w11_12271990
40  33  w11_01311991
40  30  w11_02281991
39  35  w11_03281991
37  35  w11_05021991
36  35  w11_05301991
35  33  w11_06271991
34  33  w11_08011991
32  31  w11_08291991
32  30  w11_09261991
31  29  w11_10311991
31  29  w11_11271991
30  32  w11_01021992
30  33  w11_01301992
29  35  w11_02271992
29  35  w11_04021992
30  34  w11_04301992
30  32  w11_05281992
29  32  w11_07021992
28  31  w11_07301992
28  29  w11_08271992
30  34  w11_10011992
31  34  w11_10291992
31  34  w11_11251992
32  35  w11_12311992
33  35  w11_01281993
33  36  w11_02251993
35  34  w11_04011993
36  35  w11_04291993
36  35  w11_05271993
37  35  w11_07011993
38  34  w11_07291993
38  34  w11_08261993
39  34  w11_09301993
39  34  w11_10281993
39  34  w11_11241993
40  35  w11_12301993
40  34  w11_01271994
40  35  w11_02251994
41  35  w11_03311994
41  35  w11_04281994
41  35  w11_05311994
41  34  w11_06301994
41  34  w11_07281994
41  34  w11_08251994
41  34  w11_09291994
41  34  w11_10271994
41  34  w11_11231994
41  34  w11_12291994
39  32  w11_01261995
39  31  w11_02231995
39  36  w11_03301995
39  35  w11_04271995
38  35  w11_05251995
38  35  w11_06291995
38  35  w11_07271995
39  34  w11_08311995
39  34  w11_09281995
40  35  w11_10261995
40  34  w11_11301995
40  34  w11_12281995
41  35  w11_01251996
41  35  w11_02291996
41  35  w11_03281996
41  35  w11_04251996
41  34  w11_05301996
41  34  w11_06271996
41  34  w11_07251996
41  34  w11_08281996
41  34  w11_09261996
41  34  w11_10311996
41  34  w11_11271996
42  35  w11_12261996
40  35  w11_01301997
39  30  w11_02271997
39  29  w11_03271997
40  34  w11_04241997
41  34  w11_05291997
41  34  w11_06261997
41  34  w11_07311997
41  34  w11_08281997
41  34  w11_09251997
41  34  w11_10301997
41  34  w11_11261997
42  34  w11_12311997
42  35  w11_01291998
40  35  w11_02261998
39  35  w11_03261998
39  30  w11_04301998
39  35  w11_05281998
38  34  w11_06251998
38  34  w11_07301998
38  34  w11_08271998
39  34  w11_09241998
40  34  w11_10291998
40  34  w11_11251998
38  34  w11_12311998
37  30  w11_01281999
36  30  w11_02251999
36  34  w11_03251999
38  29  w11_04291999
38  34  w11_05271999
39  34  w11_06241999
39  34  w11_07291999
39  34  w11_08261999
39  34  w11_09301999
40  34  w11_10281999
40  34  w11_11241999
40  34  w11_12301999
40  35  w11_01272000
40  34  w11_02242000
41  19  w11_03302000
41  19  w11_04272000
41  34  w11_05252000
41  34  w11_06292000
41  34  w11_07272000
41  34  w11_08312000
41  34  w11_10262000
41  34  w11_12282000
42  34  w11_01312002
42  34  w11_02282002
42  34  w11_04252002
42  34  w11_05302002
42  34  w11_06272002
42  34  w11_07252002
42  34  w11_08292002
42  34  w11_09262002
42  34  w11_10312002
42  34  w11_11272002
42  35  w11_12262002
42  31  w11_01302003
42  31  w11_02272003
42  30  w11_03272003
42  29  w11_04242003
42  29  w11_05292003
42  29  w11_06262003
42  34  w11_07312003
42  34  w11_08282003
41  34  w11_09252003
42  34  w11_10302003
42  34  w11_11262003
42  34  w11_12182003
42  34  w11_01292004
42  36  w11_02262004
42  34  w11_03252004
42  32  w11_04292004
42  34  w11_05272004
42  34  w11_06242004
42  34  w11_07292004
42  34  w11_08262004
42  34  w11_09302004
42  34  w11_10282004
42  34  w11_11182004
42  34  w11_12232004
42  32  w11_02242005
42  30  w11_03312005
42  34  w11_04282005
42  29  w11_05262005
42  34  w11_06302005
42  34  w11_07282005
42  33  w11_08252005
42  34  w11_09292005
42  34  w11_10272005
42  34  w11_11232005
42  34  w11_12222005
42  34  w11_01252006
42  34  w11_02222006
42  32  w11_03292006
42  31  w11_04262006
42  30  w11_05312006
42  30  w11_06282006
42  34  w11_07262006
41  34  w11_08302006
42  34  w11_10252006
42  34  w11_11292006
42  35  w11_12272006
42  34  w11_01252007
42  34  w11_02222007
42  30  w11_03292007
42  34  w11_04262007
42  34  w11_05312007
42  34  w11_06282007
42  34  w11_07262007
41  34  w11_08302007
41  34  w11_09272007
41  34  w11_10252007
41  34  w11_11292007
40  34  w11_12272007
39  35  w11_01312008
39  34  w11_02212008
38  32  w11_03272008
38  31  w11_04242008
38  34  w11_05292008
38  34  w11_06262008
37  34  w11_07312008
37  34  w11_08282008
37  34  w11_09252008
37  34  w11_10302008
37  34  w11_11262008
37  34  w11_12182008
38  35  w11_01292009
39  35  w11_02262009
39  35  w11_03262009
40  34  w11_04302009
40  34  w11_05282009
40  34  w11_06252009
40  34  w11_07302009
40  34  w11_08272009
40  34  w11_09242009
41  36  w11_10292009
41  35  w11_11252009
41  34  w11_12312009
41  36  w11_01282010
41  30  w11_02252010
41  34  w11_03252010
41  35  w11_04292010
41  35  w11_05282010
41  34  w11_06242010
41  34  w11_07292010
41  34  w11_08262010
41  35  w11_09302010
41  35  w11_10282010
41  35  w11_11242010
41  35  w11_12302010
41  34  w11_01272011
41  34  w11_02242011
41  35  w11_03312011
41  35  w11_04282011
41  35  w11_05262011
41  35  w11_06302011
41  34  w11_07282011
41  34  w11_08252011
41  34  w11_09292011
41  35  w11_10272011
41  35  w11_11232011
41  34  w11_12152011
41  35  w11_01262012
41  35  w11_02232012
41  35  w11_03292012
41  35  w11_04262012
41  35  w11_05302012
41  35  w11_06282012
41  34  w11_07262012
41  34  w11_08302012
41  34  w11_09272012
41  35  w11_10252012
18  8  w12_11011990
21  14  w12_11291990
22  14  w12_12271990
23  14  w12_01311991
19  7  w12_03281991
20  6  w12_05021991
18  7  w12_05301991
16  6  w12_06271991
4  6  w12_08011991
1  6  w12_08291991
1  6  w12_09261991
-3  6  w12_10311991
6  6  w12_11271991
14  6  w12_01021992
15  6  w12_01301992
19  21  w12_02271992
21  22  w12_04021992
20  9  w12_04301992
19  10  w12_05281992
20  10  w12_07021992
19  9  w12_07301992
17  16  w12_08271992
16  16  w12_10011992
16  6  w12_10291992
17  6  w12_11251992
18  6  w12_12311992
18  8  w12_01281993
19  8  w12_02251993
21  22  w12_04011993
22  21  w12_04291993
21  21  w12_05271993
20  8  w12_07011993
18  21  w12_07291993
13  6  w12_08261993
13  5  w12_09301993
17  6  w12_10281993
18  6  w12_11241993
19  6  w12_12301993
18  6  w12_01271994
16  7  w12_02251994
19  7  w12_03311994
21  21  w12_05311994
20  7  w12_06301994
17  19  w12_07281994
16  6  w12_08251994
17  6  w12_09291994
18  6  w12_10271994
19  15  w12_11231994
19  14  w12_12291994
21  6  w12_01261995
22  23  w12_02231995
22  21  w12_03301995
22  22  w12_04271995
22  22  w12_05251995
22  21  w12_06291995
22  21  w12_07271995
21  21  w12_08311995
21  21  w12_09281995
21  21  w12_10261995
22  21  w12_11301995
22  21  w12_12281995
23  21  w12_01251996
23  22  w12_02291996
23  21  w12_03281996
22  21  w12_04251996
22  21  w12_05301996
22  20  w12_06271996
21  20  w12_07251996
12  20  w12_08281996
8  8  w12_09261996
15  20  w12_10311996
18  21  w12_11271996
18  21  w12_12261996
22  21  w12_01301997
23  21  w12_02271997
22  20  w12_03271997
19  20  w12_04241997
15  10  w12_05291997
11  20  w12_06261997
9  10  w12_07311997
11  8  w12_08281997
14  7  w12_09251997
17  7  w12_10301997
17  19  w12_11261997
16  10  w12_12311997
15  21  w12_01291998
16  21  w12_02261998
20  21  w12_03261998
21  21  w12_04301998
21  21  w12_05281998
19  20  w12_06251998
14  11  w12_07301998
13  12  w12_08271998
15  12  w12_09241998
14  20  w12_10291998
8  19  w12_11251998
10  8  w12_12311998
11  20  w12_01281999
10  8  w12_02251999
13  7  w12_03251999
15  7  w12_04291999
15  7  w12_05271999
15  10  w12_06241999
16  9  w12_07291999
18  9  w12_08261999
19  9  w12_09301999
20  11  w12_10281999
19  20  w12_11241999
15  20  w12_12301999
14  13  w12_01272000
12  10  w12_02242000
13  20  w12_03302000
15  9  w12_04272000
16  10  w12_05252000
16  19  w12_06292000
16  10  w12_07272000
18  20  w12_08312000
19  9  w12_09282000
20  20  w12_10262000
19  17  w12_11302000
19  10  w12_12282000
17  19  w12_01252001
14  19  w12_02222001
13  10  w12_03292001
14  20  w12_04262001
14  11  w12_05312001
14  10  w12_06212001
17  20  w12_10252001
18  20  w12_11292001
11  9  w12_06272002
9  9  w12_07252002
10  7  w12_08292002
12  5  w12_09262002
10  15  w12_10312002
6  7  w12_11272002
8  21  w12_12262002
12  9  w12_01302003
14  20  w12_02272003
13  9  w12_03272003
14  10  w12_04242003
11  10  w12_05292003
10  10  w12_06262003
7  10  w12_07312003
10  8  w12_08282003
11  19  w12_09252003
11  8  w12_10302003
11  6  w12_11262003
11  7  w12_12182003
10  8  w12_01292004
10  7  w12_02262004
10  7  w12_03252004
10  2  w12_04292004
10  4  w12_05272004
10  4  w12_06242004
13  3  w12_07292004
13  3  w12_08262004
13  2  w12_09302004
9  4  w12_10282004
10  4  w12_11182004
13  3  w12_12232004
15  3  w12_01272005
15  4  w12_02242005
15  21  w12_03312005
15  20  w12_04282005
16  7  w12_05262005
16  3  w12_06302005
17  4  w12_07282005
18  4  w12_08252005
19  7  w12_09292005
17  20  w12_10272005
15  20  w12_11232005
16  20  w12_12222005
19  5  w12_01252006
20  5  w12_02222006
17  8  w12_03292006
14  21  w12_04262006
11  20  w12_05312006
10  11  w12_06282006
10  11  w12_07262006
14  11  w12_08302006
12  10  w12_09272006
8  10  w12_10252006
8  20  w12_11292006
13  10  w12_12272006
16  8  w12_01252007
16  9  w12_02222007
14  20  w12_03292007
14  11  w12_04262007
12  2  w12_05312007
11  3  w12_06282007
9  10  w12_01312008
10  8  w12_02212008
11  7  w12_03272008
11  9  w12_04242008
11  8  w12_05292008
11  8  w12_06262008
10  8  w12_07312008
11  3  w12_08282008
11  3  w12_09252008
9  4  w12_10302008
10  2  w12_11262008
11  15  w12_12182008
14  8  w12_01292009
14  9  w12_02262009
14  9  w12_03262009
17  9  w12_04302009
20  10  w12_05282009
21  5  w12_06252009
20  14  w12_07302009
19  14  w12_08272009
19  11  w12_09242009
17  19  w12_10292009
17  11  w12_11252009
17  21  w12_12312009
17  12  w12_01282010
19  14  w12_02252010
22  14  w12_03252010
22  12  w12_04292010
22  14  w12_05282010
22  20  w12_07292010
22  20  w12_08262010
22  20  w12_09302010
22  20  w12_10282010
23  20  w12_11242010
22  20  w12_12302010
22  21  w12_01272011
22  20  w12_02242011
23  21  w12_03312011
22  21  w12_04282011
21  21  w12_05262011
20  18  w12_06302011
20  20  w12_07282011
20  20  w12_08252011
20  20  w12_09292011
20  20  w12_10272011
20  6  w12_11232011
20  20  w12_12152011
21  20  w12_01262012
21  20  w12_02232012
21  20  w12_03292012
21  20  w12_04262012
20  20  w12_05302012
17  20  w12_07262012
13  20  w12_08302012
10  20  w12_09272012
5  20  w12_10252012
6  19  w12_11292012
11  21  w12_12272012
13  20  w12_02282013
6  20  w12_03282013
7  21  w12_04252013
5  20  w12_05302013
-3  5  w12_06272013
-15  4  w12_07252013
-22  3  w12_08292013
-28  2  w12_09262013
-31  1  w12_10312013
-8  0  w12_11272013
9  0  w12_12262013
10  0  w12_01302014
11  0  w12_02272014
12  8  w12_03272014
13  8  w12_04242014
13  7  w12_05292014
11  2  w12_06262014
3  5  w12_07312014
-10  3  w12_08282014
1  3  w12_09252014
12  15  w13_11011990
14  14  w13_11291990
16  14  w13_12271990
18  14  w13_01311991
19  13  w13_02281991
19  20  w13_03281991
20  20  w13_05021991
20  19  w13_05301991
20  19  w13_06271991
18  19  w13_08011991
18  19  w13_08291991
17  18  w13_09261991
16  17  w13_10311991
17  16  w13_11271991
18  16  w13_01021992
19  16  w13_01301992
20  20  w13_02271992
20  20  w13_04021992
20  20  w13_04301992
19  13  w13_05281992
14  10  w13_07021992
9  8  w13_07301992
-73  6  w13_08271992
-118  3  w13_10011992
-102  9  w13_10291992
-29  12  w13_11251992
0  13  w13_12311992
-2  20  w13_01281993
6  20  w13_02251993
11  20  w13_04011993
13  20  w13_04291993
15  20  w13_05271993
15  15  w13_07011993
13  19  w13_07291993
9  13  w13_08261993
-1  16  w13_09301993
-1  10  w13_10281993
2  8  w13_11241993
1  6  w13_12301993
5  7  w13_01271994
6  13  w13_02251994
8  20  w13_03311994
9  13  w13_04281994
8  12  w13_05311994
7  11  w13_06301994
6  10  w13_07281994
-6  13  w13_08251994
-59  6  w13_09291994
-30  5  w13_10271994
-5  15  w13_11231994
10  13  w13_12291994
13  20  w13_01261995
15  20  w13_02231995
14  13  w13_03301995
15  20  w13_04271995
17  17  w13_05251995
17  20  w13_06291995
15  11  w13_07271995
12  16  w13_08311995
11  16  w13_09281995
10  16  w13_10261995
15  11  w13_11301995
17  20  w13_12281995
18  20  w13_01251996
17  18  w13_02291996
17  12  w13_03281996
16  17  w13_04251996
14  20  w13_05301996
9  7  w13_06271996
-40  7  w13_07251996
-94  7  w13_08281996
-56  -6  w13_09261996
-14  19  w13_10311996
7  19  w13_11271996
8  20  w13_12261996
13  20  w13_02271997
14  19  w13_04241997
15  19  w13_06261997
13  18  w13_07311997
8  5  w13_08281997
-2  2  w13_09251997
3  -4  w13_10301997
2  5  w13_12311997
-5  5  w13_02261998
-59  8  w13_09241998
13  20  w13_01281999
7  9  w13_09301999
10  9  w13_01272000
4  3  w13_05252000
-1  4  w13_06292000
-17  3  w13_07272000
-12  4  w13_08312000
0  -8  w13_09282000
6  -8  w13_10262000
7  17  w13_12262002
3  12  w13_01292004
1  14  w13_02262004
0  13  w13_03252004
-1  18  w13_04292004
-2  12  w13_05272004
0  12  w13_06242004
-13  11  w13_07292004
-21  11  w13_08262004
-29  9  w13_09302004
-37  4  w13_10282004
-33  3  w13_11182004
6  2  w13_12232004
2  20  w13_01272005
0  20  w13_02242005
2  11  w13_03312005
4  19  w13_04282005
3  13  w13_05262005
-2  19  w13_06302005
-26  12  w13_07282005
-43  12  w13_08252005
-36  11  w13_09292005
-23  11  w13_10272005
1  11  w13_11232005
7  13  w13_12222005
5  20  w13_01252006
3  20  w13_02222006
1  13  w13_03292006
0  19  w13_04262006
-5  12  w13_05312006
-42  12  w13_06282006
-71  12  w13_07262006
-83  11  w13_08302006
-84  11  w13_09272006
-72  11  w13_10252006
-71  10  w13_11292006
-35  12  w13_12272006
-6  11  w13_01252007
1  12  w13_02222007
2  11  w13_03292007
1  11  w13_04262007
-4  19  w13_05312007
-49  19  w13_06282007
-71  8  w13_07262007
-101  4  w13_08302007
-105  2  w13_09272007
-84  -1  w13_10252007
-27  -4  w13_11292007
2  -4  w13_12272007
-3  18  w13_01312008
-3  10  w13_03272008
-5  11  w13_04242008
0  11  w13_05292008
-18  11  w13_06262008
-98  8  w13_07312008
-71  -1  w13_11262008
-31  -2  w13_12182008
-17  0  w13_01292009
-15  10  w13_02262009
-4  10  w13_03262009
-1  10  w13_04302009
6  10  w13_05282009
8  19  w13_06252009
-14  18  w13_10292009
-8  19  w13_11252009
1  19  w13_12312009
3  11  w13_01282010
6  12  w13_02252010
7  12  w13_03252010
8  10  w13_04292010
8  12  w13_05282010
8  19  w13_06242010
8  19  w13_07292010
10  12  w13_08262010
10  18  w13_09302010
8  19  w13_10282010
7  19  w13_11242010
1  11  w13_12302010
1  10  w13_01272011
6  9  w13_02242011
6  11  w13_03312011
6  9  w13_04282011
6  9  w13_05262011
6  10  w13_06302011
6  10  w13_07282011
3  10  w13_08252011
-43  18  w13_09292011
-72  11  w13_10272011
-43  18  w13_11232011
3  12  w13_12152011
6  11  w13_01262012
5  10  w13_02232012
1  10  w13_03292012
-1  19  w13_04262012
-21  9  w13_05302012
-98  8  w13_06282012
-118  6  w13_07262012
-129  4  w13_08302012
-132  3  w13_09272012
-106  0  w13_10252012
-116  0  w13_11292012
-90  8  w13_12272012
-104  11  w13_01312013
-33  11  w13_02282013
-12  11  w13_03282013
-4  11  w13_04252013
-16  20  w13_05302013
-68  20  w13_06272013
-86  20  w13_07252013
-41  18  w13_08292013
-106  17  w13_09262013
-52  15  w13_10312013
4  15  w13_12262013
4  7  w13_02272014
-76  5  w13_07312014
-46  3  w13_08282014
-10  2  w13_09252014
17  0  w14_11011990
17  0  w14_11291990
17  1  w14_12271990
18  13  w14_01311991
19  3  w14_05021991
19  19  w14_05301991
19  19  w14_06271991
19  18  w14_08011991
18  1  w14_08291991
18  -2  w14_09261991
18  15  w14_10311991
19  16  w14_11271991
19  17  w14_01021992
20  18  w14_01301992
20  19  w14_02271992
20  20  w14_04021992
20  3  w14_04301992
20  19  w14_05281992
20  9  w14_07021992
19  1  w14_07301992
18  0  w14_08271992
17  -2  w14_10011992
16  1  w14_10291992
16  1  w14_11251992
17  1  w14_12311992
17  19  w14_01281993
17  19  w14_02251993
17  19  w14_04011993
17  19  w14_04291993
17  19  w14_05271993
18  9  w14_07011993
17  8  w14_07291993
17  4  w14_08261993
16  4  w14_09301993
17  4  w14_10281993
17  10  w14_11241993
17  -1  w14_12301993
17  12  w14_01271994
17  18  w14_02251994
17  -1  w14_03311994
17  2  w14_04281994
17  -2  w14_05311994
17  -2  w14_06301994
17  -2  w14_07281994
17  13  w14_08251994
15  13  w14_09291994
14  13  w14_10271994
15  12  w14_11231994
16  13  w14_12291994
16  20  w14_01261995
17  19  w14_02231995
18  19  w14_03301995
18  19  w14_04271995
18  19  w14_05251995
18  18  w14_06291995
18  5  w14_07271995
17  8  w14_08311995
16  9  w14_09281995
16  9  w14_10261995
17  10  w14_11301995
18  18  w14_12281995
19  11  w14_01251996
19  19  w14_02291996
19  11  w14_03281996
19  10  w14_04251996
19  19  w14_05301996
18  18  w14_06271996
17  9  w14_07251996
16  18  w14_08281996
15  10  w14_09261996
15  10  w14_10311996
16  18  w14_11271996
17  8  w14_12261996
17  8  w14_01301997
18  7  w14_02271997
18  7  w14_03271997
18  7  w14_04241997
18  8  w14_05291997
18  8  w14_06261997
18  5  w14_07311997
18  7  w14_08281997
17  4  w14_09251997
17  3  w14_10301997
17  13  w14_11261997
17  3  w14_12311997
17  19  w14_01291998
17  0  w14_02261998
17  19  w14_03261998
17  19  w14_04301998
17  4  w14_05281998
17  3  w14_06251998
16  4  w14_07301998
16  4  w14_08271998
15  4  w14_09241998
14  4  w14_10291998
15  17  w14_11251998
16  17  w14_12311998
17  6  w14_01281999
17  17  w14_02251999
18  17  w14_03251999
18  6  w14_04291999
18  6  w14_05271999
18  5  w14_06241999
17  2  w14_07291999
17  2  w14_08261999
17  2  w14_09301999
17  2  w14_10281999
17  11  w14_11241999
17  3  w14_12301999
17  5  w14_01272000
18  15  w14_02242000
17  15  w14_03302000
17  5  w14_04272000
17  4  w14_05252000
17  4  w14_06292000
17  4  w14_07272000
16  4  w14_08312000
16  3  w14_09282000
16  3  w14_10262000
17  1  w14_12282000
17  1  w14_01252001
17  11  w14_02222001
17  11  w14_03292001
17  11  w14_04262001
17  10  w14_05312001
17  10  w14_06212001
16  14  w14_07262001
16  7  w14_08232001
16  6  w14_09272001
16  5  w14_10252001
16  10  w14_11292001
16  10  w14_12272001
17  10  w14_01312002
17  11  w14_02282002
17  11  w14_03282002
17  11  w14_04252002
17  13  w14_05302002
17  6  w14_06272002
16  6  w14_07252002
16  5  w14_08292002
16  4  w14_09262002
16  6  w14_10312002
16  6  w14_11272002
16  18  w14_12262002
16  4  w14_01302003
17  4  w14_02272003
17  5  w14_03272003
16  4  w14_04242003
16  6  w14_05292003
16  18  w14_06262003
16  10  w14_07312003
15  8  w14_08282003
14  6  w14_09252003
15  5  w14_10302003
15  4  w14_11262003
16  16  w14_12182003
16  8  w14_01292004
16  9  w14_02262004
16  8  w14_03252004
16  8  w14_04292004
16  8  w14_05272004
16  7  w14_06242004
16  6  w14_07292004
16  5  w14_08262004
16  1  w14_09302004
16  2  w14_10282004
16  1  w14_11182004
16  16  w14_12232004
16  2  w14_02242005
16  4  w14_03312005
16  4  w14_08252005
16  2  w14_09292005
16  1  w14_10272005
16  3  w14_11232005
16  7  w14_12222005
16  10  w14_01252006
16  10  w14_02222006
16  8  w14_03292006
16  -6  w14_04262006
16  -1  w14_05312006
16  4  w14_06282006
15  4  w14_07262006
16  0  w14_10252006
16  0  w14_11292006
16  18  w14_01252007
16  2  w14_02222007
16  1  w14_04262007
16  -1  w14_05312007
16  -1  w14_06282007
16  -2  w14_07262007
16  1  w14_08302007
15  -1  w14_09272007
15  -3  w14_10252007
15  -5  w14_11292007
16  -5  w14_12272007
16  11  w14_01312008
16  10  w14_02212008
16  8  w14_03272008
16  5  w14_04242008
16  3  w14_05292008
16  4  w14_06262008
14  3  w14_08282008
15  3  w14_10302008
15  1  w14_11262008
15  7  w14_12182008
16  5  w14_01292009
16  15  w14_02262009
16  16  w14_03262009
16  15  w14_04302009
16  15  w14_05282009
