"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   8.63360595703E+01   1.07519996643E+02  W2_07281995 
   8.61126937866E+01   1.07489997864E+02  W2_09051995 
   8.59491882324E+01   1.07459999084E+02  W2_10051995 
   8.58104400635E+01   1.07430000305E+02  W2_10311995 
   8.56943740845E+01   1.07419998169E+02  W2_11271995 
   8.56721725464E+01   1.07550003052E+02  W2_12261995 
   8.67551574707E+01   1.08250000000E+02  W2_02061996 
   8.71757583618E+01   1.08459999084E+02  W2_02281996 
   8.71519012451E+01   1.08389999390E+02  W2_03291996 
   8.70141983032E+01   1.07720001221E+02  W2_04291996 
   8.66546859741E+01   1.07339996338E+02  W2_07011996 
   8.65036010742E+01   1.07250000000E+02  W2_07251996 
   8.62796096802E+01   1.07089996338E+02  W2_08291996 
   8.61034545898E+01   1.07059997559E+02  W2_09271996 
   8.58797378540E+01   1.07089996338E+02  W2_11011996 
   8.57706375122E+01   1.07180000305E+02  W2_11181996 
   8.57530517578E+01   1.07230003357E+02  W2_11211996 
   8.57472076416E+01   1.07239997864E+02  W2_11221996 
   8.57297744751E+01   1.07279998779E+02  W2_11251996 
   8.57274780273E+01   1.07279998779E+02  W2_11261996 
   8.57248764038E+01   1.07300003052E+02  W2_11281996 
   8.57226867676E+01   1.07330001831E+02  W2_11301996 
   8.57215881348E+01   1.07309997559E+02  W2_12011996 
   8.57192153931E+01   1.07319999695E+02  W2_12031996 
   8.57195510864E+01   1.07349998474E+02  W2_12051996 
   8.57270202637E+01   1.07379997253E+02  W2_12081996 
   8.57345657349E+01   1.07389999390E+02  W2_12101996 
   8.57382659912E+01   1.07870002747E+02  W2_12111996 
   8.57471389771E+01   1.07860000610E+02  W2_12131996 
   8.57622451782E+01   1.07790000916E+02  W2_12161996 
   8.57730178833E+01   1.07720001221E+02  W2_12181996 
   8.58701782227E+01   1.07819999695E+02  W2_12271996 
   8.60159835815E+01   1.08330001831E+02  W2_01071997 
   8.62700424194E+01   1.08639999390E+02  W2_01311997 
   8.82936325073E+01   1.08120002747E+02  W2_02271997 
   8.90460891724E+01   1.07870002747E+02  W2_03281997 
   8.92081375122E+01   1.07819999695E+02  W2_04281997 
   8.92321014404E+01   1.07239997864E+02  W2_05291997 
   8.89171981812E+01   1.06959999084E+02  W2_07091997 
   8.86685104370E+01   1.06709999084E+02  W2_08051997 
   8.84641189575E+01   1.06660003662E+02  W2_08281997 
   1.18323183060E+01   9.86999988556E+00  w3_10231990 
   1.16225566864E+01   9.60999965668E+00  w3_11261990 
   1.14972076416E+01   1.03500003815E+01  w3_12191990 
   1.14265756607E+01   9.53999996185E+00  w3_01041991 
   1.15640182495E+01   1.13599996567E+01  w3_02051991 
   1.21854286194E+01   1.48999996185E+01  w3_03061991 
   1.20969018936E+01   1.58900003433E+01  w3_03181991 
