Gage   Filename  Threshold(cfs)  Start          End   Over/Under   Num_Days  AveFlow(cfs)
     8  GA.gg7   20.00  15-Mar-1996     02-Apr-1996   U        19         5.80
     8  GA.gg7   20.00  04-Apr-1996     16-May-1996   U        43         3.17
     8  GA.gg7   20.00  18-May-1996     17-Nov-1996   U       184         0.95
     8  GA.gg7   20.00  18-Nov-1996     19-Nov-1996   O         2        66.05
     8  GA.gg7   20.00  20-Nov-1996     22-Nov-1996   U         3        10.90
     8  GA.gg7   20.00  23-Nov-1996     24-Nov-1996   O         2        54.39
     8  GA.gg7   20.00  25-Nov-1996     09-Dec-1996   U        15         6.01
     8  GA.gg7   20.00  10-Dec-1996     13-Dec-1996   O         4        96.18
     8  GA.gg7   20.00  14-Dec-1996     22-Dec-1996   U         9         8.06
     8  GA.gg7   20.00  23-Dec-1996     24-Dec-1996   O         2       113.32
     8  GA.gg7   20.00  25-Dec-1996     29-Dec-1996   U         5        10.94
     8  GA.gg7   20.00  30-Dec-1996     31-Dec-1996   O         2        42.83
     8  GA.gg7   20.00  02-Jan-1997     04-Jan-1997   O         3        74.40
     8  GA.gg7   20.00  05-Jan-1997     15-Jan-1997   U        11         8.26
     8  GA.gg7   20.00  17-Jan-1997     20-Jan-1997   U         4         8.69
     8  GA.gg7   20.00  21-Jan-1997     24-Jan-1997   O         4        58.43
     8  GA.gg7   20.00  26-Jan-1997     28-Jan-1997   O         3       123.65
     8  GA.gg7   20.00  29-Jan-1997     17-Nov-1997   U       293         1.41
     8  GA.gg7   20.00  19-Nov-1997     26-Nov-1997   U         8         5.30
     8  GA.gg7   20.00  27-Nov-1997     28-Nov-1997   O         2       139.84
     8  GA.gg7   20.00  29-Nov-1997     30-Nov-1997   U         2        10.19
     8  GA.gg7   20.00  02-Dec-1997     05-Dec-1997   U         4        10.45
     8  GA.gg7   20.00  06-Dec-1997     09-Dec-1997   O         4        95.87
     8  GA.gg7   20.00  10-Dec-1997     14-Dec-1997   U         5        11.44
     8  GA.gg7   20.00  15-Dec-1997     16-Dec-1997   O         2        32.65
     8  GA.gg7   20.00  17-Dec-1997     04-Jan-1998   U        19         5.29
     8  GA.gg7   20.00  06-Jan-1998     10-Jan-1998   U         5         9.14
     8  GA.gg7   20.00  12-Jan-1998     13-Jan-1998   U         2        10.99
     8  GA.gg7   20.00  16-Jan-1998     17-Jan-1998   O         2        42.85
     8  GA.gg7   20.00  18-Jan-1998     19-Jan-1998   U         2         7.97
     8  GA.gg7   20.00  20-Jan-1998     21-Jan-1998   O         2       101.57
     8  GA.gg7   20.00  22-Jan-1998     29-Jan-1998   U         8         7.58
     8  GA.gg7   20.00  03-Feb-1998     16-Mar-1998   O        42        69.38
     8  GA.gg7   20.00  17-Mar-1998     24-Mar-1998   U         8        16.69
     8  GA.gg7   20.00  25-Mar-1998     22-Apr-1998   O        29        43.61
     8  GA.gg7   20.00  23-Apr-1998     05-May-1998   U        13        15.81
     8  GA.gg7   20.00  06-May-1998     07-May-1998   O         2        47.94
     8  GA.gg7   20.00  08-May-1998     12-May-1998   U         5        16.28
     8  GA.gg7   20.00  14-May-1998     29-May-1998   U        16        11.95
     8  GA.gg7   20.00  31-May-1998     28-Nov-1998   U       182         1.39
     8  GA.gg7   20.00  30-Nov-1998     01-Dec-1998   U         2         7.40
     8  GA.gg7   20.00  03-Dec-1998     04-Dec-1998   U         2        13.35
     8  GA.gg7   20.00  08-Dec-1998     20-Jan-1999   U        44         3.86
     8  GA.gg7   20.00  22-Jan-1999     24-Jan-1999   U         3         6.84
     8  GA.gg7   20.00  27-Jan-1999     28-Jan-1999   O         2        35.84
     8  GA.gg7   20.00  29-Jan-1999     31-Jan-1999   U         3         6.68
     8  GA.gg7   20.00  02-Feb-1999     09-Feb-1999   U         8        10.19
     8  GA.gg7   20.00  10-Feb-1999     11-Feb-1999   O         2       106.44
     8  GA.gg7   20.00  12-Feb-1999     21-Feb-1999   U        10         8.47
     8  GA.gg7   20.00  23-Feb-1999     09-Mar-1999   U        15         5.93
     8  GA.gg7   20.00  11-Mar-1999     15-Mar-1999   U         5         5.72
     8  GA.gg7   20.00  17-Mar-1999     19-Mar-1999   U         3         7.46
     8  GA.gg7   20.00  21-Mar-1999     23-Mar-1999   U         3         7.29
     8  GA.gg7   20.00  27-Mar-1999     06-Apr-1999   U        11         7.33
     8  GA.gg7   20.00  09-Apr-1999     10-Apr-1999   O         2        35.88
     8  GA.gg7   20.00  13-Apr-1999     16-Jan-2000   U       279         1.13
     8  GA.gg7   20.00  22-Jan-2000     23-Jan-2000   U         2         6.20
     8  GA.gg7   20.00  24-Jan-2000     27-Jan-2000   O         4        99.37
     8  GA.gg7   20.00  28-Jan-2000     04-Feb-2000   U         8         9.46
     8  GA.gg7   20.00  06-Feb-2000     11-Feb-2000   U         6         6.42
     8  GA.gg7   20.00  12-Feb-2000     15-Feb-2000   O         4        82.89
     8  GA.gg7   20.00  16-Feb-2000     17-Feb-2000   U         2        11.54
     8  GA.gg7   20.00  19-Feb-2000     20-Feb-2000   U         2        10.26
     8  GA.gg7   20.00  21-Feb-2000     24-Feb-2000   O         4        59.59
     8  GA.gg7   20.00  25-Feb-2000     27-Feb-2000   U         3        11.91
     8  GA.gg7   20.00  28-Feb-2000     29-Feb-2000   O         2        61.90
     8  GA.gg7   20.00  01-Mar-2000     05-Mar-2000   U         5         9.88
     8  GA.gg7   20.00  06-Mar-2000     07-Mar-2000   O         2        95.78
     8  GA.gg7   20.00  09-Mar-2000     10-Mar-2000   O         2        27.03
     8  GA.gg7   20.00  11-Mar-2000     17-Apr-2000   U        38         3.56
     8  GA.gg7   20.00  19-Apr-2000     27-Oct-2000   U       192         1.40
     8  GA.gg7   20.00  30-Oct-2000     31-Oct-2000   O         2        36.57
     8  GA.gg7   20.00  01-Nov-2000     08-Jan-2001   U        69         2.21
     8  GA.gg7   20.00  10-Jan-2001     11-Jan-2001   U         2        13.98
     8  GA.gg7   20.00  12-Jan-2001     13-Jan-2001   O         2       189.32
     8  GA.gg7   20.00  14-Jan-2001     24-Jan-2001   U        11         6.65
     8  GA.gg7   20.00  25-Jan-2001     27-Jan-2001   O         3        51.61
     8  GA.gg7   20.00  28-Jan-2001     10-Feb-2001   U        14         5.77
     8  GA.gg7   20.00  14-Feb-2001     20-Feb-2001   U         7         6.87
     8  GA.gg7   20.00  22-Feb-2001     23-Feb-2001   U         2        18.55
     8  GA.gg7   20.00  24-Feb-2001     25-Feb-2001   O         2        46.39
     8  GA.gg7   20.00  28-Feb-2001     05-Mar-2001   U         6        10.73
     8  GA.gg7   20.00  06-Mar-2001     07-Mar-2001   O         2       154.25
     8  GA.gg7   20.00  08-Mar-2001     07-Apr-2001   U        31         4.38
     8  GA.gg7   20.00  09-Apr-2001     22-Apr-2001   U        14         7.22
     8  GA.gg7   20.00  24-Apr-2001     24-Nov-2001   U       215         0.84
     8  GA.gg7   20.00  28-Nov-2001     29-Nov-2001   U         2         8.11
     8  GA.gg7   20.00  02-Dec-2001     04-Dec-2001   O         3        64.39
     8  GA.gg7   20.00  05-Dec-2001     09-Dec-2001   U         5         9.10
     8  GA.gg7   20.00  11-Dec-2001     14-Dec-2001   U         4         6.87
     8  GA.gg7   20.00  16-Dec-2001     20-Dec-2001   U         5         8.80
     8  GA.gg7   20.00  21-Dec-2001     22-Dec-2001   O         2        80.61
     8  GA.gg7   20.00  23-Dec-2001     29-Dec-2001   U         7         6.96
     8  GA.gg7   20.00  04-Jan-2002     19-Feb-2002   U        47         3.73
     8  GA.gg7   20.00  21-Feb-2002     17-Mar-2002   U        25         4.15
     8  GA.gg7   20.00  19-Mar-2002     08-Nov-2002   U       235         0.97
     8  GA.gg7   20.00  09-Nov-2002     10-Nov-2002   O         2       193.39
     8  GA.gg7   20.00  11-Nov-2002     15-Dec-2002   U        35         4.06
     8  GA.gg7   20.00  16-Dec-2002     19-Dec-2002   O         4       135.24
     8  GA.gg7   20.00  21-Dec-2002     22-Dec-2002   O         2        82.13
     8  GA.gg7   20.00  23-Dec-2002     30-Dec-2002   U         8         7.91
     8  GA.gg7   20.00  31-Dec-2002     01-Jan-2003   O         2        99.20
     8  GA.gg7   20.00  02-Jan-2003     10-Jan-2003   U         9         7.92
     8  GA.gg7   20.00  12-Jan-2003     18-Feb-2003   U        38         4.22
     8  GA.gg7   20.00  20-Feb-2003     15-Mar-2003   U        24         4.86
     8  GA.gg7   20.00  17-Mar-2003     13-Apr-2003   U        28         6.40
     8  GA.gg7   20.00  19-Apr-2003     28-Apr-2003   U        10         8.42
     8  GA.gg7   20.00  30-Apr-2003     03-May-2003   U         4         6.10
     8  GA.gg7   20.00  07-May-2003     10-Dec-2003   U       218         1.08
     8  GA.gg7   20.00  12-Dec-2003     15-Dec-2003   U         4         7.26
     8  GA.gg7   20.00  17-Dec-2003     20-Dec-2003   U         4         4.70
     8  GA.gg7   20.00  22-Dec-2003     25-Dec-2003   U         4         6.27
     8  GA.gg7   20.00  26-Dec-2003     27-Dec-2003   O         2        57.67
     8  GA.gg7   20.00  28-Dec-2003     29-Dec-2003   U         2        10.14
     8  GA.gg7   20.00  30-Dec-2003     01-Jan-2004   O         3       179.38
     8  GA.gg7   20.00  04-Jan-2004     05-Jan-2004   U         2        12.95
     8  GA.gg7   20.00  07-Jan-2004     03-Feb-2004   U        28         5.33
     8  GA.gg7   20.00  04-Feb-2004     05-Feb-2004   O         2        64.14
     8  GA.gg7   20.00  06-Feb-2004     18-Feb-2004   U        13         5.22
     8  GA.gg7   20.00  22-Feb-2004     25-Feb-2004   U         4         9.22
     8  GA.gg7   20.00  26-Feb-2004     28-Feb-2004   O         3        93.77
     8  GA.gg7   20.00  29-Feb-2004     19-Oct-2004   U       234         1.23
     8  GA.gg7   20.00  20-Oct-2004     21-Oct-2004   O         2        69.90
     8  GA.gg7   20.00  22-Oct-2004     26-Oct-2004   U         5         6.65
     8  GA.gg7   20.00  28-Oct-2004     04-Nov-2004   U         8         5.35
     8  GA.gg7   20.00  06-Nov-2004     07-Dec-2004   U        32         3.53
     8  GA.gg7   20.00  09-Dec-2004     27-Dec-2004   U        19         3.56
     8  GA.gg7   20.00  28-Dec-2004     02-Jan-2005   O         6        97.82
     8  GA.gg7   20.00  05-Jan-2005     07-Jan-2005   U         3        15.25
     8  GA.gg7   20.00  08-Jan-2005     09-Jan-2005   O         2        81.31
     8  GA.gg7   20.00  11-Jan-2005     12-Jan-2005   O         2       122.88
     8  GA.gg7   20.00  13-Jan-2005     28-Jan-2005   U        16         7.73
     8  GA.gg7   20.00  30-Jan-2005     12-Feb-2005   U        14         6.46
     8  GA.gg7   20.00  14-Feb-2005     15-Feb-2005   U         2         5.98
     8  GA.gg7   20.00  16-Feb-2005     17-Feb-2005   O         2        57.35
     8  GA.gg7   20.00  19-Feb-2005     20-Feb-2005   O         2        49.09
     8  GA.gg7   20.00  22-Feb-2005     23-Feb-2005   O         2        64.52
     8  GA.gg7   20.00  24-Feb-2005     28-Feb-2005   U         5         9.85
     8  GA.gg7   20.00  02-Mar-2005     04-Mar-2005   U         3        10.74
     8  GA.gg7   20.00  06-Mar-2005     21-Mar-2005   U        16         7.61
     8  GA.gg7   20.00  22-Mar-2005     25-Mar-2005   O         4        79.21
     8  GA.gg7   20.00  26-Mar-2005     28-Mar-2005   U         3        12.86
     8  GA.gg7   20.00  30-Mar-2005     04-Apr-2005   U         6        12.33
     8  GA.gg7   20.00  06-Apr-2005     09-Apr-2005   U         4        11.56
     8  GA.gg7   20.00  11-Apr-2005     28-Apr-2005   U        18         6.92
     8  GA.gg7   20.00  30-Apr-2005     05-May-2005   U         6         6.26
     8  GA.gg7   20.00  07-May-2005     02-Dec-2005   U       210         1.04
     8  GA.gg7   20.00  04-Dec-2005     19-Dec-2005   U        16         4.16
     8  GA.gg7   20.00  21-Dec-2005     26-Dec-2005   U         6         8.13
     8  GA.gg7   20.00  30-Dec-2005     31-Dec-2005   U         2         7.41
     8  GA.gg7   20.00  03-Jan-2006     04-Jan-2006   O         2       141.71
     8  GA.gg7   20.00  05-Jan-2006     14-Jan-2006   U        10         7.83
     8  GA.gg7   20.00  18-Jan-2006     20-Feb-2006   U        34         4.40
     8  GA.gg7   20.00  22-Feb-2006     27-Feb-2006   U         6         3.92
     8  GA.gg7   20.00  28-Feb-2006     01-Mar-2006   O         2       129.42
     8  GA.gg7   20.00  03-Mar-2006     04-Mar-2006   O         2        48.91
     8  GA.gg7   20.00  05-Mar-2006     06-Mar-2006   U         2         9.98
     8  GA.gg7   20.00  08-Mar-2006     10-Mar-2006   U         3        13.86
     8  GA.gg7   20.00  11-Mar-2006     12-Mar-2006   O         2        42.31
     8  GA.gg7   20.00  14-Mar-2006     15-Mar-2006   O         2        72.82
     8  GA.gg7   20.00  16-Mar-2006     17-Mar-2006   U         2        13.91
     8  GA.gg7   20.00  19-Mar-2006     21-Mar-2006   U         3        10.31
     8  GA.gg7   20.00  23-Mar-2006     25-Mar-2006   U         3         8.77
     8  GA.gg7   20.00  27-Mar-2006     29-Mar-2006   U         3        10.72
     8  GA.gg7   20.00  31-Mar-2006     01-Apr-2006   U         2         8.95
     8  GA.gg7   20.00  04-Apr-2006     06-Apr-2006   O         3       114.48
     8  GA.gg7   20.00  07-Apr-2006     08-Apr-2006   U         2        17.68
     8  GA.gg7   20.00  11-Apr-2006     14-Apr-2006   O         4        34.85
     8  GA.gg7   20.00  15-Apr-2006     17-Apr-2006   U         3        14.18
     8  GA.gg7   20.00  19-Apr-2006     22-May-2006   U        34         6.12
     8  GA.gg7   20.00  24-May-2006     10-Dec-2006   U       201         0.91
     8  GA.gg7   20.00  12-Dec-2006     22-Dec-2006   U        11         6.41
     8  GA.gg7   20.00  24-Dec-2006     27-Dec-2006   U         4         4.05
     8  GA.gg7   20.00  29-Dec-2006     11-Feb-2007   U        45         3.83
     8  GA.gg7   20.00  13-Feb-2007     22-Feb-2007   U        10         4.53
     8  GA.gg7   20.00  23-Feb-2007     24-Feb-2007   O         2        30.44
     8  GA.gg7   20.00  25-Feb-2007     27-Feb-2007   U         3         9.93
     8  GA.gg7   20.00  28-Feb-2007     01-Mar-2007   O         2        55.03
     8  GA.gg7   20.00  02-Mar-2007     21-Mar-2007   U        20         4.18
     8  GA.gg7   20.00  23-Mar-2007     27-Mar-2007   U         5         3.90
     8  GA.gg7   20.00  29-Mar-2007     04-Jan-2008   U       282         1.33
     8  GA.gg7   20.00  05-Jan-2008     06-Jan-2008   O         2       251.01
     8  GA.gg7   20.00  08-Jan-2008     09-Jan-2008   O         2        70.00
     8  GA.gg7   20.00  10-Jan-2008     22-Jan-2008   U        13         6.53
     8  GA.gg7   20.00  23-Jan-2008     26-Jan-2008   O         4        59.76
     8  GA.gg7   20.00  28-Jan-2008     29-Jan-2008   O         2       192.87
     8  GA.gg7   20.00  30-Jan-2008     04-Feb-2008   U         6        12.61
     8  GA.gg7   20.00  06-Feb-2008     24-Feb-2008   U        19         6.31
     8  GA.gg7   20.00  25-Feb-2008     26-Feb-2008   O         2       113.69
     8  GA.gg7   20.00  27-Feb-2008     15-Dec-2008   U       293         1.29
     8  GA.gg7   20.00  16-Dec-2008     17-Dec-2008   O         2        31.73
     8  GA.gg7   20.00  18-Dec-2008     25-Dec-2008   U         8         7.72
     8  GA.gg7   20.00  27-Dec-2008     22-Jan-2009   U        27         3.33
     8  GA.gg7   20.00  24-Jan-2009     25-Jan-2009   U         2        11.84
     8  GA.gg7   20.00  26-Jan-2009     27-Jan-2009   O         2        26.95
     8  GA.gg7   20.00  28-Jan-2009     06-Feb-2009   U        10         5.91
     8  GA.gg7   20.00  07-Feb-2009     08-Feb-2009   O         2        35.51
     8  GA.gg7   20.00  11-Feb-2009     12-Feb-2009   U         2         6.91
     8  GA.gg7   20.00  13-Feb-2009     19-Feb-2009   O         7        74.24
     8  GA.gg7   20.00  20-Feb-2009     23-Feb-2009   U         4         8.90
     8  GA.gg7   20.00  25-Feb-2009     02-Mar-2009   U         6         6.88
     8  GA.gg7   20.00  03-Mar-2009     06-Mar-2009   O         4        84.34
     8  GA.gg7   20.00  07-Mar-2009     22-Mar-2009   U        16         5.23
     8  GA.gg7   20.00  24-Mar-2009     14-Oct-2009   U       205         1.00
     8  GA.gg7   20.00  16-Oct-2009     13-Dec-2009   U        59         2.85
     8  GA.gg7   20.00  15-Dec-2009     13-Jan-2010   U        30         4.04
     8  GA.gg7   20.00  15-Jan-2010     18-Jan-2010   U         4         3.79
     8  GA.gg7   20.00  19-Jan-2010     24-Jan-2010   O         6       122.94
     8  GA.gg7   20.00  25-Jan-2010     26-Jan-2010   U         2        15.77
     8  GA.gg7   20.00  27-Jan-2010     28-Jan-2010   O         2        25.36
     8  GA.gg7   20.00  29-Jan-2010     05-Feb-2010   U         8         7.50
     8  GA.gg7   20.00  06-Feb-2010     07-Feb-2010   O         2        41.66
     8  GA.gg7   20.00  09-Feb-2010     10-Feb-2010   O         2        27.56
     8  GA.gg7   20.00  11-Feb-2010     24-Feb-2010   U        14         5.93
     8  GA.gg7   20.00  26-Feb-2010     27-Feb-2010   U         2         9.11
     8  GA.gg7   20.00  03-Mar-2010     04-Mar-2010   U         2        14.26
     8  GA.gg7   20.00  06-Mar-2010     09-Mar-2010   U         4        11.98
     8  GA.gg7   20.00  11-Mar-2010     13-Mar-2010   U         3        11.89
     8  GA.gg7   20.00  15-Mar-2010     05-Apr-2010   U        22         5.15
     8  GA.gg7   20.00  07-Apr-2010     12-Apr-2010   U         6         6.00
     8  GA.gg7   20.00  14-Apr-2010     20-Apr-2010   U         7         9.21
     8  GA.gg7   20.00  21-Apr-2010     23-Apr-2010   O         3        45.74
     8  GA.gg7   20.00  24-Apr-2010     22-Nov-2010   U       213         1.23
     8  GA.gg7   20.00  24-Nov-2010     06-Dec-2010   U        13         6.17
     8  GA.gg7   20.00  08-Dec-2010     19-Dec-2010   U        12         5.02
     8  GA.gg7   20.00  20-Dec-2010     21-Dec-2010   O         2        77.08
     8  GA.gg7   20.00  24-Dec-2010     27-Dec-2010   U         4         7.90
     8  GA.gg7   20.00  31-Dec-2010     02-Jan-2011   U         3        12.00
     8  GA.gg7   20.00  04-Jan-2011     16-Feb-2011   U        44         3.59
     8  GA.gg7   20.00  17-Feb-2011     20-Feb-2011   O         4        86.53
     8  GA.gg7   20.00  23-Feb-2011     25-Feb-2011   U         3         8.86
     8  GA.gg7   20.00  27-Feb-2011     07-Mar-2011   U         9         7.82
     8  GA.gg7   20.00  09-Mar-2011     19-Mar-2011   U        11         4.44
     8  GA.gg7   20.00  20-Mar-2011     22-Mar-2011   O         3       113.57
     8  GA.gg7   20.00  24-Mar-2011     26-Mar-2011   O         3        88.83
     8  GA.gg7   20.00  29-Mar-2011     18-May-2011   U        51         4.42
     8  GA.gg7   20.00  20-May-2011     06-Jun-2011   U        18         2.95
     8  GA.gg7   20.00  08-Jun-2011     14-Nov-2011   U       160         1.37
     8  GA.gg7   20.00  16-Nov-2011     21-Nov-2011   U         6         2.95
     8  GA.gg7   20.00  23-Nov-2011     21-Jan-2012   U        60         1.58
     8  GA.gg7   20.00  25-Jan-2012     14-Feb-2012   U        21         4.12
     8  GA.gg7   20.00  16-Feb-2012     17-Mar-2012   U        31         2.72
     8  GA.gg7   20.00  18-Mar-2012     19-Mar-2012   O         2        93.05
     8  GA.gg7   20.00  20-Mar-2012     24-Mar-2012   U         5         7.45
     8  GA.gg7   20.00  25-Mar-2012     27-Mar-2012   O         3        72.73
     8  GA.gg7   20.00  30-Mar-2012     31-Mar-2012   U         2         8.20
     8  GA.gg7   20.00  01-Apr-2012     02-Apr-2012   O         2        42.97
     8  GA.gg7   20.00  03-Apr-2012     11-Apr-2012   U         9         6.43
     8  GA.gg7   20.00  12-Apr-2012     15-Apr-2012   O         4        39.79
     8  GA.gg7   20.00  16-Apr-2012     30-Nov-2012   U       229         0.78
     8  GA.gg7   20.00  01-Dec-2012     05-Dec-2012   O         5       115.77
     8  GA.gg7   20.00  08-Dec-2012     22-Dec-2012   U        15         5.62
     8  GA.gg7   20.00  23-Dec-2012     25-Dec-2012   O         3        49.12
     8  GA.gg7   20.00  27-Dec-2012     28-Dec-2012   O         2        33.90
     8  GA.gg7   20.00  31-Dec-2012     07-Jan-2013   U         8         5.98
     8  GA.gg7   20.00  09-Jan-2013     27-Feb-2014   U       415         1.30
     8  GA.gg7   20.00  28-Feb-2014     03-Mar-2014   O         4       123.46
     8  GA.gg7   20.00  04-Mar-2014     31-Mar-2014   U        28         3.92
     8  GA.gg7   20.00  01-Apr-2014     03-Apr-2014   O         3        43.11
     8  GA.gg7   20.00  04-Apr-2014     03-Nov-2014   U       214         0.82
     8  GA.gg7   20.00  05-Nov-2014     02-Dec-2014   U        28         1.77
     8  GA.gg7   20.00  03-Dec-2014     04-Dec-2014   O         2        48.64
     8  GA.gg7   20.00  05-Dec-2014     06-Dec-2014   U         2        12.85
     8  GA.gg7   20.00  08-Dec-2014     12-Dec-2014   U         5         5.77
     8  GA.gg7   20.00  13-Dec-2014     14-Dec-2014   O         2       181.10
     8  GA.gg7   20.00  16-Dec-2014     18-Dec-2014   O         3        63.68
     8  GA.gg7   20.00  19-Dec-2014     22-Dec-2014   U         4        11.02
     8  GA.gg7   20.00  24-Dec-2014     07-Feb-2015   U        46         2.31
     8  GA.gg7   20.00  11-Feb-2015     28-Feb-2015   U        18         4.46
     8  GA.gg7   20.00  02-Mar-2015     07-Apr-2015   U        37         2.80
     8  GA.gg7   20.00  09-Apr-2015     01-Oct-2015   U       176         0.81
     7  GC.gg6   20.00  02-Oct-1991     30-Dec-1991   U        90         1.07
     7  GC.gg6   20.00  01-Jan-1992     11-Feb-1992   U        42         3.81
     7  GC.gg6   20.00  12-Feb-1992     17-Feb-1992   O         6        34.08
     7  GC.gg6   20.00  18-Feb-1992     29-Dec-1992   U       316         1.15
     7  GC.gg6   20.00  31-Dec-1992     13-Jan-1993   U        14        11.60
     7  GC.gg6   20.00  14-Jan-1993     16-Jan-1993   O         3        54.71
     7  GC.gg6   20.00  17-Jan-1993     18-Jan-1993   U         2        16.01
     7  GC.gg6   20.00  20-Jan-1993     19-Feb-1993   U        31         6.84
     7  GC.gg6   20.00  20-Feb-1993     23-Feb-1993   O         4        34.40
     7  GC.gg6   20.00  28-Feb-1993     05-Jan-1995   U       677         1.68
     7  GC.gg6   20.00  07-Jan-1995     10-Jan-1995   U         4        13.83
     7  GC.gg6   20.00  11-Jan-1995     12-Jan-1995   O         2        70.57
     7  GC.gg6   20.00  13-Jan-1995     16-Jan-1995   U         4        14.85
     7  GC.gg6   20.00  18-Jan-1995     24-Jan-1995   U         7         9.82
     7  GC.gg6   20.00  25-Jan-1995     26-Jan-1995   O         2        23.35
     7  GC.gg6   20.00  27-Jan-1995     10-Mar-1995   U        43         4.64
     7  GC.gg6   20.00  11-Mar-1995     14-Mar-1995   O         4        43.84
     7  GC.gg6   20.00  15-Mar-1995     23-Mar-1995   U         9        14.10
     7  GC.gg6   20.00  24-Mar-1995     27-Mar-1995   O         4        28.40
     7  GC.gg6   20.00  28-Mar-1995     13-Dec-1995   U       261         2.22
     7  GC.gg6   20.00  15-Dec-1995     20-Feb-1996   U        68         4.17
     7  GC.gg6   20.00  21-Feb-1996     22-Feb-1996   O         2        35.26
     7  GC.gg6   20.00  23-Feb-1996     10-Dec-1996   U       292         1.70
     7  GC.gg6   20.00  11-Dec-1996     12-Dec-1996   O         2        27.74
     7  GC.gg6   20.00  13-Dec-1996     22-Dec-1996   U        10         6.24
     7  GC.gg6   20.00  24-Dec-1996     03-Jan-1997   U        11         7.66
     7  GC.gg6   20.00  05-Jan-1997     25-Jan-1997   U        21         6.00
     7  GC.gg6   20.00  26-Jan-1997     27-Jan-1997   O         2        32.11
     7  GC.gg6   20.00  28-Jan-1997     26-Nov-1997   U       303         1.06
     7  GC.gg6   20.00  28-Nov-1997     05-Dec-1997   U         8         8.30
     7  GC.gg6   20.00  07-Dec-1997     08-Dec-1997   U         2        10.23
     7  GC.gg6   20.00  10-Dec-1997     19-Jan-1998   U        41         4.41
     7  GC.gg6   20.00  21-Jan-1998     03-Feb-1998   U        14         8.19
     7  GC.gg6   20.00  04-Feb-1998     05-Feb-1998   O         2        64.96
     7  GC.gg6   20.00  07-Feb-1998     09-Mar-1998   O        31        32.83
     7  GC.gg6   20.00  10-Mar-1998     28-Mar-1998   U        19        16.41
     7  GC.gg6   20.00  29-Mar-1998     30-Mar-1998   O         2        28.08
     7  GC.gg6   20.00  31-Mar-1998     01-Apr-1998   U         2        19.57
     7  GC.gg6   20.00  02-Apr-1998     20-Apr-1998   O        19        25.20
     7  GC.gg6   20.00  21-Apr-1998     24-Jan-2000   U       644         2.00
     7  GC.gg6   20.00  25-Jan-2000     26-Jan-2000   O         2        26.74
     7  GC.gg6   20.00  27-Jan-2000     14-Feb-2000   U        19         5.64
     7  GC.gg6   20.00  16-Feb-2000     11-Jan-2001   U       331         1.56
     7  GC.gg6   20.00  12-Jan-2001     13-Jan-2001   O         2        32.53
     7  GC.gg6   20.00  14-Jan-2001     05-Mar-2001   U        51         5.28
     7  GC.gg6   20.00  06-Mar-2001     07-Mar-2001   O         2        29.67
     7  GC.gg6   20.00  08-Mar-2001     08-Nov-2002   U       611         1.07
     7  GC.gg6   20.00  09-Nov-2002     10-Nov-2002   O         2        33.68
     7  GC.gg6   20.00  11-Nov-2002     16-Dec-2002   U        36         2.45
     7  GC.gg6   20.00  17-Dec-2002     18-Dec-2002   O         2        39.38
     7  GC.gg6   20.00  19-Dec-2002     20-Dec-2002   U         2        14.26
     7  GC.gg6   20.00  22-Dec-2002     30-Dec-2002   U         9         5.98
     7  GC.gg6   20.00  01-Jan-2003     29-Dec-2003   U       363         1.58
     7  GC.gg6   20.00  30-Dec-2003     01-Jan-2004   O         3        41.32
     7  GC.gg6   20.00  04-Jan-2004     18-Feb-2004   U        46         3.44
     7  GC.gg6   20.00  20-Feb-2004     26-Feb-2004   U         7         6.99
     7  GC.gg6   20.00  28-Feb-2004     30-Dec-2004   U       307         1.16
     7  GC.gg6   20.00  31-Dec-2004     02-Jan-2005   O         3        33.08
     7  GC.gg6   20.00  03-Jan-2005     11-Jan-2005   U         9        12.62
     7  GC.gg6   20.00  13-Jan-2005     23-Mar-2005   U        70         5.66
     7  GC.gg6   20.00  25-Mar-2005     19-Dec-2005   U       270         1.65
     7  GC.gg6   20.00  21-Dec-2005     31-Dec-2005   U        11         4.75
     7  GC.gg6   20.00  04-Jan-2006     28-Feb-2006   U        56         3.00
     7  GC.gg6   20.00  02-Mar-2006     04-Apr-2006   U        34         7.99
     7  GC.gg6   20.00  05-Apr-2006     06-Apr-2006   O         2        28.72
     7  GC.gg6   20.00  07-Apr-2006     05-Jan-2008   U       639         1.24
     7  GC.gg6   20.00  09-Jan-2008     27-Jan-2008   U        19         5.62
     7  GC.gg6   20.00  28-Jan-2008     29-Jan-2008   O         2        37.81
     7  GC.gg6   20.00  30-Jan-2008     24-Feb-2008   U        26         4.53
     7  GC.gg6   20.00  26-Feb-2008     16-Feb-2009   U       357         1.07
     7  GC.gg6   20.00  17-Feb-2009     18-Feb-2009   O         2        32.82
     7  GC.gg6   20.00  19-Feb-2009     04-Mar-2009   U        14         6.51
     7  GC.gg6   20.00  06-Mar-2009     14-Oct-2009   U       223         0.67
     7  GC.gg6   20.00  16-Oct-2009     19-Jan-2010   U        96         1.65
     7  GC.gg6   20.00  20-Jan-2010     23-Jan-2010   O         4        28.93
     7  GC.gg6   20.00  24-Jan-2010     18-Feb-2011   U       391         2.28
     7  GC.gg6   20.00  20-Feb-2011     20-Mar-2011   U        29         5.34
     7  GC.gg6   20.00  22-Mar-2011     24-Mar-2011   U         3        12.27
