"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   0.00000000000E+00   5.08899993896E+01  w1_04302015 
   0.00000000000E+00   5.09199981689E+01  w1_05202015 
   0.00000000000E+00   5.07999992371E+01  w1_06242015 
   0.00000000000E+00   5.08800010681E+01  w1_08032015 
   0.00000000000E+00   5.08100013733E+01  w1_10082015 
   0.00000000000E+00   5.08400001526E+01  w1_10232015 
   0.00000000000E+00   5.09000015259E+01  w1_12112015 
   0.00000000000E+00   5.10900001526E+01  w1_12232015 
   0.00000000000E+00   5.15099983215E+01  w1_01262016 
   0.00000000000E+00   5.12400016785E+01  w1_03042016 
   0.00000000000E+00   5.12599983215E+01  w1_04062016 
   8.86486740112E+01   1.04029998779E+02  W2_10231990 
   8.84963378906E+01   1.03839996338E+02  W2_11161990 
   8.81757965088E+01   1.03760002136E+02  W2_12191990 
   8.80217895508E+01   1.03680000305E+02  W2_01041991 
   8.79017333984E+01   1.03529998779E+02  W2_02051991 
   8.82446136475E+01   1.03349998474E+02  W2_03051991 
   8.83649139404E+01   1.05319999695E+02  W2_03181991 
   8.83703002930E+01   1.05910003662E+02  W2_03201991 
   8.83719024658E+01   1.06510002136E+02  W2_03211991 
   8.83783340454E+01   1.07160003662E+02  W2_03251991 
   8.83757781982E+01   1.07629997253E+02  W2_04021991 
   8.83554306030E+01   1.07699996948E+02  W2_04091991 
   8.83012161255E+01   1.07559997559E+02  W2_04181991 
   8.81751403809E+01   1.07550003052E+02  W2_05061991 
   8.81078414917E+01   1.07529998779E+02  W2_05161991 
   8.80592575073E+01   1.07480003357E+02  W2_05231991 
   8.80109481812E+01   1.07489997864E+02  W2_05301991 
   8.79623413086E+01   1.07480003357E+02  W2_06061991 
   8.78664627075E+01   1.07319999695E+02  W2_06201991 
   8.77662506104E+01   1.07209999084E+02  W2_07051991 
   8.75575408936E+01   1.07010002136E+02  W2_08061991 
   8.73770828247E+01   1.06839996338E+02  W2_09041991 
   8.72115783691E+01   1.06709999084E+02  W2_10021991 
   8.69511260986E+01   1.06540000916E+02  W2_11151991 
   8.68201293945E+01   1.06440002441E+02  W2_12091991 
   8.67299041748E+01   1.06550003052E+02  W2_12311991 
   8.67229461670E+01   1.06589996338E+02  W2_01061992 
   8.79845275879E+01   1.06360000610E+02  W2_02051992 
   8.83732299805E+01   1.07970001221E+02  W2_03021992 
   8.87788009644E+01   1.05430000305E+02  W2_03121992 
   8.89539413452E+01   1.07889999390E+02  W2_04021992 
   8.87953109741E+01   1.07550003052E+02  W2_05081992 
   8.85714111328E+01   1.07360000610E+02  W2_06091992 
   8.83515396118E+01   1.07260002136E+02  W2_07071992 
   8.80892562866E+01   1.07099998474E+02  W2_08101992 
   8.78631820679E+01   1.06870002747E+02  W2_09101992 
   8.75963287354E+01   1.06339996338E+02  W2_10191992 
   8.74430999756E+01   1.06069999695E+02  W2_11111992 
   8.73101730347E+01   1.05800003052E+02  W2_12021992 
   8.71404876709E+01   1.05629997253E+02  W2_12291992 
   8.70986938477E+01   1.06629997253E+02  W2_01041993 
   8.70272674561E+01   1.08459999084E+02  W2_01141993 
   8.69496994019E+01   1.08519996643E+02  W2_01251993 
   8.68541870117E+01   1.08599998474E+02  W2_03031993 
   8.67447052002E+01   1.08000000000E+02  W2_04021993 
   8.66423645020E+01   1.07639999390E+02  W2_05041993 
   8.64953994751E+01   1.07559997559E+02  W2_06091993 
   8.64002227783E+01   1.07290000916E+02  W2_06291993 
   8.62685241699E+01   1.07129997253E+02  W2_07281993 
   8.61164245605E+01   1.06809997559E+02  W2_08301993 
   8.59766082764E+01   1.06339996338E+02  W2_09291993 
   8.58138885498E+01   1.05830001831E+02  W2_11021993 
   8.56902923584E+01   1.06010002136E+02  W2_11291993 
   8.55329437256E+01   1.05430000305E+02  W2_01061994 
   8.57010040283E+01   1.05349998474E+02  W2_01201994 
   8.69706573486E+01   1.07379997253E+02  W2_02231994 
   8.72128677368E+01   1.07300003052E+02  W2_03231994 
   8.79040527344E+01   1.07209999084E+02  W2_04271994 
   8.78450775146E+01   1.07190002441E+02  W2_05281994 
   8.76587982178E+01   1.06730003357E+02  W2_06291994 
   8.74845962524E+01   1.06379997253E+02  W2_07271994 
   8.72482223511E+01   1.05650001526E+02  W2_08301994 
   8.70457992554E+01   1.05019996643E+02  W2_09281994 
   8.68665618896E+01   1.04569999695E+02  W2_10241994 
   8.66247329712E+01   1.04059997559E+02  W2_11291994 
   8.64769821167E+01   1.03680000305E+02  W2_12291994 
   8.63205490112E+01   1.08290000916E+02  W2_01251995 
   8.63295288086E+01   1.07720001221E+02  W2_02271995 
   8.67293777466E+01   1.09050003052E+02  W2_03151995 
   8.69131774902E+01   1.08819999695E+02  W2_03291995 
   8.69066925049E+01   1.08139999390E+02  W2_04261995 
   8.67667160034E+01   1.07970001221E+02  W2_05301995 
   8.65805053711E+01   1.07819999695E+02  W2_06301995 
   8.64099807739E+01   1.07519996643E+02  W2_07281995 
   8.61840286255E+01   1.07489997864E+02  W2_09051995 
   8.60199584961E+01   1.07459999084E+02  W2_10051995 
   8.58803710938E+01   1.07430000305E+02  W2_10311995 
   8.57704086304E+01   1.07419998169E+02  W2_11271995 
   8.57521591187E+01   1.07550003052E+02  W2_12261995 
   8.68427505493E+01   1.08250000000E+02  W2_02061996 
   8.72347335815E+01   1.08459999084E+02  W2_02281996 
   8.71355972290E+01   1.08389999390E+02  W2_03291996 
   8.69385375977E+01   1.07720001221E+02  W2_04291996 
   8.65344924927E+01   1.07339996338E+02  W2_07011996 
   8.63807525635E+01   1.07250000000E+02  W2_07251996 
   8.61546630859E+01   1.07089996338E+02  W2_08291996 
   8.59782104492E+01   1.07059997559E+02  W2_09271996 
   8.57740783691E+01   1.07089996338E+02  W2_11011996 
   8.56787643433E+01   1.07180000305E+02  W2_11181996 
   8.56626052856E+01   1.07230003357E+02  W2_11211996 
   8.56572418213E+01   1.07239997864E+02  W2_11221996 
   8.56412200928E+01   1.07279998779E+02  W2_11251996 
   8.56392745972E+01   1.07279998779E+02  W2_11261996 
   8.56362228394E+01   1.07300003052E+02  W2_11281996 
   8.56332626343E+01   1.07330001831E+02  W2_11301996 
   8.56317901611E+01   1.07309997559E+02  W2_12011996 
   8.56287231445E+01   1.07319999695E+02  W2_12031996 
   8.56286468506E+01   1.07349998474E+02  W2_12051996 
   8.56363143921E+01   1.07379997253E+02  W2_12081996 
   8.56442031860E+01   1.07389999390E+02  W2_12101996 
   8.56480789185E+01   1.07870002747E+02  W2_12111996 
   8.56574554443E+01   1.07860000610E+02  W2_12131996 
   8.56731262207E+01   1.07790000916E+02  W2_12161996 
   8.56842041016E+01   1.07720001221E+02  W2_12181996 
   8.57845535278E+01   1.07819999695E+02  W2_12271996 
   8.59361190796E+01   1.08330001831E+02  W2_01071997 
   8.61952362061E+01   1.08639999390E+02  W2_01311997 
   8.82172393799E+01   1.08120002747E+02  W2_02271997 
   8.89559249878E+01   1.07870002747E+02  W2_03281997 
   8.91211166382E+01   1.07819999695E+02  W2_04281997 
   8.91437606812E+01   1.07239997864E+02  W2_05291997 
   8.88334732056E+01   1.06959999084E+02  W2_07091997 
   8.85903625488E+01   1.06709999084E+02  W2_08051997 
   8.83822250366E+01   1.06660003662E+02  W2_08281997 
   1.18411445618E+01   9.86999988556E+00  w3_10231990 
   1.16292400360E+01   9.60999965668E+00  w3_11261990 
   1.15030250549E+01   1.03500003815E+01  w3_12191990 
   1.14332466125E+01   9.53999996185E+00  w3_01041991 
   1.15657415390E+01   1.13599996567E+01  w3_02051991 
   1.21909322739E+01   1.48999996185E+01  w3_03061991 
   1.21132421494E+01   1.58900003433E+01  w3_03181991 
   1.19758949280E+01   1.52799997330E+01  w3_04021991 
   1.19064970016E+01   1.38199996948E+01  w3_04091991 
   1.18414583206E+01   1.38500003815E+01  w3_04181991 
   1.16959409714E+01   1.46800003052E+01  w3_05061991 
   1.12077493668E+01   1.32399997711E+01  w3_07051991 
   1.09893617630E+01   1.30299997330E+01  w3_08061991 
   1.08395433426E+01   1.24099998474E+01  w3_09041991 
   1.07421302795E+01   1.22600002289E+01  w3_10021991 
   1.06868124008E+01   1.21000003815E+01  w3_11151991 
   1.07205162048E+01   1.20900001526E+01  w3_12121991 
   1.07933645248E+01   1.58400001526E+01  w3_01061992 
   1.23489761353E+01   1.35799999237E+01  w3_02051992 
   1.25592489243E+01   1.83500003815E+01  w3_03021992 
   1.24840488434E+01   1.88099994659E+01  w3_04021992 
   1.21495027542E+01   1.48000001907E+01  w3_05081992 
   1.15728464127E+01   1.34399995804E+01  w3_07071992 
   1.12503690720E+01   1.31199998856E+01  w3_08201992 
   1.11481246948E+01   1.30299997330E+01  w3_09101992 
   1.10293226242E+01   1.29099998474E+01  w3_10191992 
   1.10116434097E+01   1.29499998093E+01  w3_11121992 
   1.10295133591E+01   1.27200002670E+01  w3_12021992 
   1.10985918045E+01   1.45000000000E+01  w3_12311992 
   1.11251173019E+01   2.15400009155E+01  w3_01251993 
   1.13120927811E+01   2.22800006866E+01  w3_03031993 
   1.12681207657E+01   2.16299991608E+01  w3_04021993 
   1.10902318954E+01   2.17299995422E+01  w3_05041993 
   1.09018402100E+01   1.47200002670E+01  w3_06091993 
   1.08090238571E+01   1.44300003052E+01  w3_06291993 
   1.06568202972E+01   1.42100000381E+01  w3_07301993 
   1.05465421677E+01   1.37299995422E+01  w3_08301993 
   1.04407510757E+01   1.20100002289E+01  w3_10141993 
   1.04320402145E+01   1.30600004196E+01  w3_11021993 
   1.04755773544E+01   1.35299997330E+01  w3_11291993 
   1.06075954437E+01   1.29799995422E+01  w3_01071994 
   1.16838407516E+01   1.42600002289E+01  w3_01201994 
   1.21846637726E+01   1.55699996948E+01  w3_03231994 
   1.21588544846E+01   1.41599998474E+01  w3_04271994 
   1.18763895035E+01   1.38800001144E+01  w3_05281994 
   1.15320234299E+01   1.34099998474E+01  w3_07011994 
   1.13081998825E+01   1.32100000381E+01  w3_07281994 
   1.10942697525E+01   1.31400003433E+01  w3_09011994 
   1.09779672623E+01   1.30000000000E+01  w3_09291994 
   1.09129858017E+01   1.07899999619E+01  w3_10251994 
   1.09107360840E+01   1.38100004196E+01  w3_11301994 
   1.09911737442E+01   1.42299995422E+01  w3_12291994 
