"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   6.15056381226E+01   5.13100013733E+01  w1_01262004 
   6.16827316284E+01   5.15200004578E+01  w1_02232004 
   6.15603561401E+01   5.13300018311E+01  w1_04012004 
   6.14600753784E+01   5.11800003052E+01  w1_04302004 
   6.12933578491E+01   5.12200012207E+01  w1_05272004 
   6.10536155701E+01   5.11399993896E+01  w1_06292004 
   6.09026756287E+01   5.11100006104E+01  w1_08042004 
   6.08604507446E+01   5.08300018311E+01  w1_08302004 
   6.08742332458E+01   5.08699989319E+01  w1_09292004 
   6.09586906433E+01   5.08499984741E+01  w1_10272004 
   6.10695915222E+01   5.09700012207E+01  w1_12012004 
   6.12808380127E+01   5.11800003052E+01  w1_12282004 
   6.13627471924E+01   5.15099983215E+01  w1_02092005 
   6.13803863525E+01   5.23800010681E+01  w1_02272005 
   6.16049919128E+01   5.18699989319E+01  w1_03302005 
   6.15534667969E+01   5.14900016785E+01  w1_05022005 
   6.13507766724E+01   5.13699989319E+01  w1_05262005 
   6.10515975952E+01   5.09599990845E+01  w1_06302005 
   6.08782577515E+01   5.11899986267E+01  w1_07282005 
   6.09107093811E+01   5.09099998474E+01  w1_08312005 
   6.09236984253E+01   5.11199989319E+01  w1_09282005 
   6.09360847473E+01   5.11399993896E+01  w1_10282005 
   6.10678939819E+01   5.11599998474E+01  w1_12062005 
   6.12570648193E+01   5.16899986267E+01  w1_01062006 
   6.12134246826E+01   5.14199981689E+01  w1_02012006 
   6.13052902222E+01   5.18800010681E+01  w1_03022006 
   6.12265968323E+01   5.18199996948E+01  w1_03292006 
   6.11620140076E+01   5.17299995422E+01  w1_04262006 
   6.10074043274E+01   5.14900016785E+01  w1_05252006 
   6.08243293762E+01   5.13699989319E+01  w1_07062006 
   6.08227539062E+01   5.11899986267E+01  w1_08102006 
   6.07230453491E+01   5.14599990845E+01  w1_09012006 
   6.08964920044E+01   5.11500015259E+01  w1_10042006 
   6.09413833618E+01   5.11500015259E+01  w1_11012006 
   6.09987716675E+01   5.11300010681E+01  w1_11292006 
   6.11431503296E+01   5.12000007629E+01  w1_12222006 
   6.15572166443E+01   5.11399993896E+01  w1_02052007 
   6.15398864746E+01   5.15699996948E+01  w1_02272007 
   6.13946952820E+01   5.13100013733E+01  w1_03272007 
   6.12645072937E+01   5.12200012207E+01  w1_05012007 
   6.10630073547E+01   5.11500015259E+01  w1_05312007 
   6.09140853882E+01   5.11300010681E+01  w1_06272007 
   6.08276939392E+01   5.10800018311E+01  w1_08022007 
   6.07669143677E+01   5.10800018311E+01  w1_08312007 
   6.07980613708E+01   5.07999992371E+01  w1_10022007 
   6.08608283997E+01   5.10900001526E+01  w1_11022007 
   6.10513534546E+01   5.10800018311E+01  w1_11292007 
   6.11120834351E+01   5.10999984741E+01  w1_12202007 
   6.11930084229E+01   5.15400009155E+01  w1_01102008 
   6.11828727722E+01   5.18400001526E+01  w1_02012008 
   6.13997001648E+01   5.17400016785E+01  w1_02292008 
   6.14279365540E+01   5.14399986267E+01  w1_03212008 
   6.12596130371E+01   5.13100013733E+01  w1_04282008 
   6.10232543945E+01   5.12000007629E+01  w1_05302008 
   6.08341827393E+01   5.11500015259E+01  w1_07022008 
   6.08299560547E+01   5.10699996948E+01  w1_07302008 
   6.07543983459E+01   5.10699996948E+01  w1_09042008 
   6.08020477295E+01   5.10900001526E+01  w1_10022008 
   6.10802230835E+01   5.10900001526E+01  w1_10292008 
   6.10660133362E+01   5.11500015259E+01  w1_12032008 
   6.11396064758E+01   5.12200012207E+01  w1_01082009 
   6.15013694763E+01   5.13199996948E+01  w1_01302009 
   6.14518470764E+01   5.18499984741E+01  w1_02252009 
   6.14475250244E+01   5.15000000000E+01  w1_03302009 
   6.14840774536E+01   5.13699989319E+01  w1_05012009 
   6.12780342102E+01   5.12799987793E+01  w1_06012009 
   6.11200485229E+01   5.12200012207E+01  w1_06242009 
   6.09552383423E+01   5.11500015259E+01  w1_08052009 
   6.08726997375E+01   5.11100006104E+01  w1_09012009 
   6.08533515930E+01   5.11199989319E+01  w1_09302009 
   6.08785171509E+01   5.16199989319E+01  w1_10162009 
   6.08877410889E+01   5.12999992371E+01  w1_11042009 
   6.11735076904E+01   5.12400016785E+01  w1_12032009 
   6.14916610718E+01   5.13499984741E+01  w1_01052010 
   6.12952346802E+01   5.19000015259E+01  w1_01292010 
   6.15029525757E+01   5.21899986267E+01  w1_03042010 
   6.15594635010E+01   5.15900001526E+01  w1_03302010 
   6.14047393799E+01   5.16899986267E+01  w1_04292010 
   6.12227363586E+01   5.14599990845E+01  w1_06042010 
   6.10798149109E+01   5.13300018311E+01  w1_06302010 
   6.09361076355E+01   5.12400016785E+01  w1_07302010 
   6.09147186279E+01   5.11800003052E+01  w1_08312010 
   6.08800201416E+01   5.12000007629E+01  w1_10012010 
   6.09889678955E+01   5.11899986267E+01  w1_10282010 
   6.11547355652E+01   5.12400016785E+01  w1_12012010 
   6.10688476562E+01   5.18600006104E+01  w1_01052011 
   6.13246231079E+01   5.14500007629E+01  w1_01272011 
   6.11900253296E+01   5.19700012207E+01  w1_02282011 
   6.13344268799E+01   5.20600013733E+01  w1_04012011 
   6.12384529114E+01   5.14900016785E+01  w1_05022011 
   6.10212059021E+01   5.13800010681E+01  w1_06032011 
   6.09238548279E+01   5.13300018311E+01  w1_06282011 
   6.08526077271E+01   5.12200012207E+01  w1_08012011 
   6.07982254028E+01   5.11599998474E+01  w1_08292011 
   6.07582778931E+01   5.11599998474E+01  w1_10032011 
   6.09172706604E+01   5.11800003052E+01  w1_11022011 
   6.10440750122E+01   5.09500007629E+01  w1_11302011 
   6.13991050720E+01   5.09500007629E+01  w1_01062012 
   6.13447036743E+01   5.10800018311E+01  w1_01302012 
   6.12737121582E+01   5.10000000000E+01  w1_03052012 
   6.11527976990E+01   5.12400016785E+01  w1_04022012 
   6.10420074463E+01   5.10800018311E+01  w1_04302012 
   6.08518943787E+01   5.09300003052E+01  w1_06012012 
   6.04901390076E+01   5.08699989319E+01  w1_06292012 
   6.07668380737E+01   5.08300018311E+01  w1_08012012 
   6.07353553772E+01   5.08199996948E+01  w1_08272012 
   6.07757339478E+01   5.08100013733E+01  w1_09222012 
   6.08913116455E+01   5.07200012207E+01  w1_10292012 
   6.10053558350E+01   5.12999992371E+01  w1_12062012 
   6.09754447937E+01   5.13600006104E+01  w1_01022013 
   6.09320335388E+01   5.11399993896E+01  w1_01302013 
   6.12172508240E+01   5.08800010681E+01  w1_02272013 
   6.11007843018E+01   5.10000000000E+01  w1_04032013 
   6.10022239685E+01   5.09300003052E+01  w1_04252013 
   6.08672981262E+01   5.08100013733E+01  w1_05312013 
   6.07963905334E+01   5.08300018311E+01  w1_06212013 
   6.04779891968E+01   5.07999992371E+01  w1_08012013 
   6.05717620850E+01   5.07900009155E+01  w1_09062013 
   6.05053024292E+01   5.07900009155E+01  w1_10082013 
   6.09568138123E+01   5.07999992371E+01  w1_11042013 
   6.09890136719E+01   5.08199996948E+01  w1_12022013 
   6.11996383667E+01   5.08400001526E+01  w1_01082014 
   6.10937385559E+01   5.08400001526E+01  w1_02032014 
   6.12384948730E+01   5.09700012207E+01  w1_03032014 
   6.10156173706E+01   5.09500007629E+01  w1_04302014 
   6.08974380493E+01   5.08400001526E+01  w1_06052014 
   6.07430877686E+01   5.07400016785E+01  w1_07032014 
   6.06837158203E+01   5.07900009155E+01  w1_07302014 
   6.03011131287E+01   5.07799987793E+01  w1_08272014 
   0.00000000000E+00   5.07799987793E+01  w1_10022014 
   0.00000000000E+00   5.07999992371E+01  w1_11072014 
   0.00000000000E+00   5.08100013733E+01  w1_12012014 
   0.00000000000E+00   5.18899993896E+01  w1_01152015 
   0.00000000000E+00   5.10299987793E+01  w1_03032015 
   0.00000000000E+00   5.09900016785E+01  w1_03232015 
   0.00000000000E+00   5.08899993896E+01  w1_04302015 
   0.00000000000E+00   5.09199981689E+01  w1_05202015 
   0.00000000000E+00   5.07999992371E+01  w1_06242015 
   0.00000000000E+00   5.08800010681E+01  w1_08032015 
   0.00000000000E+00   5.08100013733E+01  w1_10082015 
   0.00000000000E+00   5.08400001526E+01  w1_10232015 
   0.00000000000E+00   5.09000015259E+01  w1_12112015 
   0.00000000000E+00   5.10900001526E+01  w1_12232015 
   0.00000000000E+00   5.15099983215E+01  w1_01262016 
   0.00000000000E+00   5.12400016785E+01  w1_03042016 
   0.00000000000E+00   5.12599983215E+01  w1_04062016 
   8.07945175171E+01   1.04029998779E+02  W2_10231990 
   8.07752304077E+01   1.03839996338E+02  W2_11161990 
   8.07513122559E+01   1.03760002136E+02  W2_12191990 
   8.07420120239E+01   1.03680000305E+02  W2_01041991 
   8.07309417725E+01   1.03529998779E+02  W2_02051991 
   8.07457122803E+01   1.03349998474E+02  W2_03051991 
   8.07516708374E+01   1.05319999695E+02  W2_03181991 
   8.07522430420E+01   1.05910003662E+02  W2_03201991 
   8.07524871826E+01   1.06510002136E+02  W2_03211991 
   8.07533111572E+01   1.07160003662E+02  W2_03251991 
   8.07536849976E+01   1.07629997253E+02  W2_04021991 
   8.07522964478E+01   1.07699996948E+02  W2_04091991 
   8.07489547729E+01   1.07559997559E+02  W2_04181991 
   8.07377700806E+01   1.07550003052E+02  W2_05061991 
   8.07296142578E+01   1.07529998779E+02  W2_05161991 
   8.07237014771E+01   1.07480003357E+02  W2_05231991 
   8.07177047729E+01   1.07489997864E+02  W2_05301991 
   8.07115859985E+01   1.07480003357E+02  W2_06061991 
   8.06991653442E+01   1.07319999695E+02  W2_06201991 
   8.06856842041E+01   1.07209999084E+02  W2_07051991 
   8.06563949585E+01   1.07010002136E+02  W2_08061991 
   8.06296615601E+01   1.06839996338E+02  W2_09041991 
   8.06047744751E+01   1.06709999084E+02  W2_10021991 
   8.05670928955E+01   1.06540000916E+02  W2_11151991 
   8.05485916138E+01   1.06440002441E+02  W2_12091991 
   8.05344696045E+01   1.06550003052E+02  W2_12311991 
   8.05324172974E+01   1.06589996338E+02  W2_01061992 
   8.05650634766E+01   1.06360000610E+02  W2_02051992 
