Gage, Year, Month, Cutoff Low (cfs), Cutoff High (cfs), Average Simulated (cfs), Standard Deviation Simulated (cfs), Average Measured (cfs), Standard Deviation Measured (cfs), count, r2
NC,  2001,     9,     0,    20,   4.30,  0.38,  0.00,  0.00,     30, 
NC,  2002,    10,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2002,    11,     0,    20,  41.83, 34.64,  0.33,  1.62,     29, -0.22895
NC,  2002,    12,   200,   500, 640.70,249.81,304.75, 92.75,      8, 0.37874
NC,  2002,    12,     0,    20,  37.35, 13.14,  0.93,  3.47,     14, -0.11414
NC,  2002,     1,   200,   500, 242.27,  9.97,280.86, 76.71,      7, -0.33309
NC,  2002,     1,    20,   200, 218.07, 26.02, 80.78, 37.07,     23, 0.65393
NC,  2002,     2,    20,   200, 113.72, 33.86, 61.93, 18.18,     28, 0.22704
NC,  2002,     3,    20,   200, 108.41, 15.27, 70.84, 21.99,     31, -0.023932
NC,  2002,     4,    20,   200,  59.09, 26.29, 48.67, 12.72,     30, 0.95955
NC,  2002,     5,    20,   200,  15.28,  5.27, 28.75,  5.50,     16, 0.68103
NC,  2002,     5,     0,    20,   8.03,  2.31, 16.33,  2.26,     15, 0.59129
NC,  2002,     6,     0,    20,   7.46,  1.81,  3.76,  4.01,     30, 0.20671
NC,  2002,     7,     0,    20,   2.19,  0.36,  0.00,  0.00,     31, 
NC,  2002,     8,     0,    20,   2.37,  0.26,  0.00,  0.00,     31, 
NC,  2002,     9,     0,    20,   2.53,  0.89,  0.00,  0.00,     30, 
NC,  2003,    10,     0,    20,   5.30,  0.25,  0.00,  0.00,     31, 
NC,  2003,    11,     0,    20,   6.98,  0.48,  0.00,  0.00,     30, 
NC,  2003,    12,     0,    20,   7.71,  0.76,  0.00,  0.00,     29, 
NC,  2003,     1,   200,   500, 661.09,151.81,308.38, 82.56,     13, 0.70238
NC,  2003,     1,    20,   200, 374.01,157.39,138.33, 32.42,     18, 0.7459
NC,  2003,     2,    20,   200, 205.33, 60.69, 76.96,  8.67,     28, -0.22179
NC,  2003,     3,    20,   200, 143.87, 65.26, 82.27, 33.17,     30, 0.32416
NC,  2003,     4,   200,   500, 118.33, 38.85,215.33, 15.04,      3, 0.1121
NC,  2003,     4,    20,   200, 178.21,102.15,104.33, 38.04,     27, 0.87525
NC,  2003,     5,    20,   200, 183.14, 50.76,105.39, 37.89,     31, 0.65911
NC,  2003,     6,    20,   200,  34.81, 15.94, 34.24,  9.01,     25, 0.97106
NC,  2003,     6,     0,    20,   5.91,  1.64, 14.00,  3.16,      5, 0.97331
NC,  2003,     7,     0,    20,   5.19,  1.22,  5.75,  2.84,     31, 0.28606
NC,  2003,     8,     0,    20,   4.60,  0.12,  0.00,  0.00,     31, 
NC,  2003,     9,     0,    20,   4.56,  0.24,  0.00,  0.00,     30, 
NC,  2004,    10,     0,    20,   3.52,  1.52,  0.00,  0.00,     31, 
NC,  2004,    11,     0,    20,   0.76,  0.05,  0.00,  0.00,     30, 
NC,  2004,    12,     0,    20,  15.76, 15.90,  0.67,  2.32,     27, 0.16286
NC,  2004,     1,   200,   500, 921.68,169.89,290.33,108.45,      3, -0.38778
NC,  2004,     1,    20,   200, 466.76,259.29, 53.43, 38.47,     28, 0.91293
NC,  2004,     2,   200,   500, 601.38,307.15,269.50, 55.33,      4, 0.020375
NC,  2004,     2,    20,   200, 364.06,106.99, 92.35, 47.75,     20, 0.69548
NC,  2004,     3,   200,   500, 713.04,  1.92,323.57,106.96,      7, 0.93273
NC,  2004,     3,    20,   200, 327.02,207.25,107.71, 39.82,     24, 0.92214
NC,  2004,     4,    20,   200,  66.44, 36.71, 37.40, 11.61,     25, 0.93922
NC,  2004,     4,     0,    20,  28.31,  7.09, 16.33,  2.25,      6, 0.93271
NC,  2004,     5,     0,    20,  11.24,  4.18, 10.13,  1.55,     31, 0.55795
NC,  2004,     6,     0,    20,   7.77,  2.84,  1.07,  1.86,     30, 0.62596
NC,  2004,     7,     0,    20,   2.32,  0.37,  0.00,  0.00,     31, 
NC,  2004,     8,     0,    20,   1.88,  0.07,  0.00,  0.00,     31, 
NC,  2004,     9,     0,    20,   2.00,  0.30,  0.00,  0.00,     30, 
NC,  2005,    10,     0,    20,   4.75,  0.09,  0.00,  0.00,     31, 
NC,  2005,    11,     0,    20,   4.93,  0.14,  0.00,  0.00,     30, 
NC,  2005,    12,    20,   200,  19.89, 30.62, 51.27, 28.77,     11, 0.53042
NC,  2005,    12,     0,    20,   6.90,  0.74,  2.21,  5.91,     20, 0.62256
NC,  2005,     1,   200,   500, 750.52,223.80,286.44, 83.99,     16, 0.58393
NC,  2005,     1,    20,   200, 726.12,  0.26,188.33,  5.03,      3, 0.50049
NC,  2005,     2,   200,   500, 553.13,144.08,399.50, 71.34,      4, 0.10299
NC,  2005,     2,    20,   200, 467.61, 62.82,153.47, 19.66,     15, 0.85903
NC,  2005,     3,   200,   500, 513.00,106.82,326.55, 87.52,     20, 0.62816
NC,  2005,     4,   200,   500, 643.47,170.58,295.42, 61.36,     19, 0.93086
NC,  2005,     4,    20,   200, 220.69,116.61,174.25, 13.67,     12, 0.84217
NC,  2005,     5,    20,   200,  88.68, 34.27,105.48, 26.55,     31, 0.96249
NC,  2005,     6,    20,   200,  17.74,  8.80, 42.93, 12.77,     30, 0.98813
NC,  2005,     7,    20,   200,   4.77,  0.33, 21.43,  1.62,      7, 0.95121
NC,  2005,     7,     0,    20,   6.08,  1.97, 11.14,  5.18,     27, 0.03322
NC,  2005,     8,     0,    20,   5.21,  0.26,  3.19,  1.90,     31, 0.73847
NC,  2005,     9,     0,    20,   4.77,  0.13,  0.00,  0.00,     30, 
NC,  2006,    10,     0,    20,   6.64,  0.27,  0.00,  0.00,     31, 
NC,  2006,    11,     0,    20,   6.41,  0.51,  0.00,  0.00,     30, 
NC,  2006,    12,     0,    20,   7.86,  0.54,  1.35,  2.81,     31, 0.69313
NC,  2006,     1,   200,   500, 716.44,131.85,278.00, 78.91,      5, 0.46539
NC,  2006,     1,    20,   200, 469.73,125.33,126.32, 26.78,     22, 0.54857
NC,  2006,     2,    20,   200, 260.90, 90.03, 61.85, 23.89,     27, 0.021883
NC,  2006,     3,   200,   500, 679.00, 48.23,464.37, 25.23,     19, 0.12246
NC,  2006,     4,   200,   500, 361.35, 98.29,363.40, 62.95,     10, 0.96024
NC,  2006,     5,   200,   500, 175.31, 38.77,232.86, 20.26,      7, 0.95405
NC,  2006,     5,    20,   200,  85.64, 41.15,128.71, 28.74,     24, 0.65845
NC,  2006,     6,    20,   200,  28.49, 14.80, 48.63, 17.99,     30, 0.98215
NC,  2006,     7,    20,   200,   5.87,  0.73, 25.10,  2.13,     10, 0.31712
NC,  2006,     7,     0,    20,   6.34,  3.16,  9.21,  5.38,     21, 0.65342
NC,  2006,     8,     0,    20,   5.83,  0.29,  2.07,  1.65,     31, -0.88463
NC,  2006,     9,     0,    20,   8.09,  7.73,  0.00,  0.00,     30, 
NC,  2007,    10,     0,    20,   3.18,  0.29,  0.00,  0.00,     31, 
NC,  2007,    11,     0,    20,   2.93,  0.28,  0.00,  0.00,     30, 
NC,  2007,    12,     0,    20,   4.40,  0.52,  0.00,  0.00,     31, 
NC,  2007,     1,     0,    20,   2.90,  2.34, 12.25,  1.96,     31, -0.73739
NC,  2007,     2,    20,   200,  39.32, 17.02, 53.24, 34.71,     17, -0.22378
NC,  2007,     2,     0,    20,   2.10,  0.08, 10.90,  0.99,     10, 0.47206
NC,  2007,     3,    20,   200, 120.45, 38.76, 49.35, 34.77,     31, 0.88591
NC,  2007,     4,    20,   200,  49.13, 14.20, 20.00,  0.00,      3, 
NC,  2007,     4,     0,    20,  62.23, 12.59, 15.63,  2.47,     30, -0.51772
NC,  2007,     5,     0,    20,  21.69, 14.95,  3.69,  4.20,     31, 0.87461
NC,  2007,     6,     0,    20,   6.98,  2.43,  0.00,  0.00,     30, 
NC,  2007,     7,     0,    20,   1.62,  0.20,  0.00,  0.00,     31, 
NC,  2007,     8,     0,    20,   1.78,  0.19,  0.00,  0.00,     31, 
NC,  2007,     9,     0,    20,   1.92,  0.53,  0.00,  0.00,     30, 
NC,  2008,    10,     0,    20,   1.75,  0.25,  0.00,  0.00,     31, 
NC,  2008,    11,     0,    20,   2.52,  0.47,  0.00,  0.00,     30, 
NC,  2008,    12,     0,    20,   3.54,  0.36,  0.00,  0.00,     31, 
NC,  2008,     1,   200,   500, 473.30,412.15,403.67,102.44,      3, -0.051247
NC,  2008,     1,    20,   200, 225.02, 74.54, 63.73, 51.21,     11, -0.84557
NC,  2008,     1,     0,    20, 166.58,128.09,  7.08,  6.19,     11, 0.92527
NC,  2008,     2,   200,   500, 878.28,202.09,343.23, 87.10,     13, 0.4343
NC,  2008,     2,    20,   200, 438.74, 73.38,136.92, 21.07,     12, 0.9195
NC,  2008,     3,   200,   500, 694.42,312.15,242.40, 31.64,      5, 0.95046
NC,  2008,     3,    20,   200, 328.85, 25.81,103.00, 40.39,     26, 0.80523
NC,  2008,     4,    20,   200, 108.92, 75.84, 34.60, 12.28,     25, 0.93879
NC,  2008,     4,     0,    20,  38.77,  9.06, 18.00,  2.00,      7, 0.80002
NC,  2008,     5,     0,    20,  11.77,  6.18,  9.55,  3.57,     31, 0.75805
NC,  2008,     6,     0,    20,   7.34,  3.11,  2.06,  2.33,     30, 0.87692
NC,  2008,     7,     0,    20,   1.54,  0.40,  0.00,  0.00,     31, 
NC,  2008,     8,     0,    20,   1.41,  0.20,  0.00,  0.00,     31, 
NC,  2008,     9,     0,    20,   1.27,  0.47,  0.00,  0.00,     30, 
NC,  2009,    10,    20,   200,   7.69,  4.85, 45.13, 30.24,     15, 0.13225
NC,  2009,    10,     0,    20,   3.40,  7.38,  2.60,  6.86,     15, 0.99736
NC,  2009,    11,     0,    20,   8.48,  3.47, 17.40,  0.77,     30, 0.52687
NC,  2009,    12,    20,   200,  31.42, 23.88, 62.04, 39.90,     24, -0.17752
NC,  2009,    12,     0,    20,   5.15,  0.34, 16.43,  1.62,      7, 0.97243
NC,  2009,     1,     0,    20,   3.07,  2.79,  0.00,  0.00,     31, 
NC,  2009,     2,   200,   500, 700.97,260.90,313.40, 95.49,     10, 0.032294
NC,  2009,     2,     0,    20,  43.14, 41.80,  0.86,  3.21,     14, 0.2862
NC,  2009,     3,   200,   500, 910.53,213.40,308.60, 87.43,     10, 0.090011
NC,  2009,     3,    20,   200, 454.81, 97.05,145.27, 30.36,     15, 0.82065
NC,  2009,     4,    20,   200, 174.39,111.28, 65.37, 17.57,     30, 0.91648
NC,  2009,     5,    20,   200,  23.83,  5.57, 33.37, 11.45,     27, 0.81359
NC,  2009,     5,     0,    20,  10.48,  1.03, 18.60,  0.89,      5, 0.82379
NC,  2009,     6,     0,    20,   3.80,  4.30, 13.24,  4.38,     30, 0.01651
NC,  2009,     7,     0,    20,   0.83,  0.42,  0.40,  0.89,     31, 0.67433
NC,  2009,     8,     0,    20,   0.48,  0.18,  0.00,  0.00,     31, 
NC,  2009,     9,     0,    20,   0.26,  0.21,  0.00,  0.00,     30, 
NC,  2010,     1,   200,   500, 699.18,  0.67,409.33, 39.53,      3, 0.95389
NC,  2010,     1,    20,   200,  42.04,  8.36, 48.39, 23.07,     18, -0.37942
NC,  2010,     2,   200,   500, 487.90,126.53,331.92, 84.38,     26, 0.38542
NC,  2010,     3,   200,   500, 473.24, 76.63,326.33, 92.10,     18, 0.55217
NC,  2010,     3,    20,   200, 229.71, 16.28,176.83, 10.61,      6, 0.97844
NC,  2010,     4,   200,   500, 425.31,163.87,295.30, 61.22,     23, 0.19807
NC,  2010,     4,    20,   200, 196.84, 16.23,166.40, 17.04,      5, -0.87708
NC,  2010,     5,    20,   200, 101.53, 67.70,133.55, 29.84,     29, 0.97681
NC,  2010,     6,    20,   200,  25.10, 11.13, 63.53, 14.76,     30, 0.95731
NC,  2010,     7,    20,   200,   3.33,  1.20, 28.13,  5.85,     23, 0.0062611
NC,  2010,     7,     0,    20,   3.69,  0.16, 17.83,  1.90,     12, -0.47554
NC,  2010,     8,     0,    20,   3.35,  0.33,  7.73,  3.48,     31, 0.95289
NC,  2010,     9,     0,    20,   2.76,  0.22,  2.26,  0.47,     30, -0.21129
RR,  1992,    10,     0,    20,  19.30,  0.32,  3.07,  0.07,     31, -0.099444
RR,  1992,    11,     0,    20,  27.24, 17.46,  2.81,  0.18,     30, -0.2712
RR,  1992,    12,    20,   200,  92.54, 60.01,131.67, 66.01,      3, 0.87195
RR,  1992,    12,     0,    20,  22.97,  0.82,  4.66,  1.97,     28, 0.24542
RR,  1992,     1,    20,   200, 162.52, 42.69, 38.29, 17.15,     21, 0.74511
RR,  1992,     1,     0,    20, 108.63, 13.43, 16.77,  3.24,     13, 0.40828
RR,  1992,     2,   200,   500, 681.39,221.25,331.75, 93.96,      8, 0.025528
RR,  1992,     2,    20,   200, 379.40,165.50,139.20, 35.88,      5, 0.97186
RR,  1992,     2,     0,    20,  97.44,  5.49, 16.11,  1.17,      9, 0.39774
RR,  1992,     3,   200,   500, 419.56, 71.36,281.00, 66.70,      5, -0.27599
RR,  1992,     3,    20,   200, 280.06, 51.15,133.00, 21.45,     26, 0.40508
RR,  1992,     4,    20,   200, 119.15, 55.89, 51.03, 21.49,     30, 0.98232
RR,  1992,     5,    20,   200,  37.13,  2.88, 21.14,  0.69,      7, 0.86395
RR,  1992,     5,     0,    20,  29.34,  2.44, 14.56,  2.96,     25, 0.74613
RR,  1992,     6,     0,    20,  24.83,  1.19,  5.91,  1.62,     30, 0.91128
RR,  1992,     7,     0,    20,  21.98,  2.55,  3.17,  0.23,     31, 0.020019
RR,  1992,     8,     0,    20,  20.55,  1.75,  2.94,  0.17,     31, 0.61742
RR,  1992,     9,     0,    20,  19.87,  0.16,  3.00,  0.25,     30, 0.24811
RR,  1993,    10,     0,    20,  16.88,  1.43,  4.34,  0.14,     31, 0.33293
RR,  1993,    11,     0,    20,  21.03, 22.44,  5.07,  0.63,     30, -0.010986
RR,  1993,    12,     0,    20,  24.38, 11.14,  6.91,  1.49,     31, 0.01135
RR,  1993,     1,   200,   500, 680.72,292.43,327.42, 67.02,     12, 0.29104
RR,  1993,     1,    20,   200, 140.04, 13.87,131.20, 37.64,      5, -0.88973
RR,  1993,     2,   200,   500, 495.11,153.63,271.21, 67.82,     14, -0.021934
RR,  1993,     2,    20,   200, 337.80, 22.06,182.50,  6.61,      4, 0.7761
RR,  1993,     3,   200,   500, 385.79,131.09,297.05, 84.80,     19, 0.87947
RR,  1993,     3,    20,   200, 225.83, 42.79,186.89,  7.62,      9, -0.082642
RR,  1993,     4,    20,   200, 160.26, 93.92,111.87, 28.97,     30, 0.91532
RR,  1993,     5,    20,   200,  40.60, 10.58, 41.77, 15.12,     31, 0.95725
RR,  1993,     6,    20,   200,  21.73,  2.10, 33.66, 13.28,     29, 0.7478
RR,  1993,     6,     0,    20,  18.66,  0.08, 19.67,  0.58,      3, -0.6115
RR,  1993,     7,     0,    20,  18.36,  1.19, 10.47,  4.24,     31, 0.69415
RR,  1993,     8,     0,    20,  15.79,  0.27,  4.84,  0.29,     31, -0.59269
RR,  1993,     9,     0,    20,  21.59, 17.52,  4.69,  0.12,     30, -0.47474
RR,  1994,    10,     0,    20,  15.33,  0.21,  2.83,  0.20,     31, -0.60947
RR,  1994,    11,     0,    20,  16.53,  0.71,  3.03,  0.43,     30, 0.83892
RR,  1994,    12,     0,    20,  17.53,  0.15,  3.97,  0.37,     31, 0.26749
RR,  1994,     1,    20,   200,  21.79,  0.11, 32.17,  9.75,      6, -0.31492
RR,  1994,     1,     0,    20,  23.47,  3.51,  6.58,  2.81,     25, -0.16326
RR,  1994,     2,   200,   500, 352.21,107.19,286.33,111.54,      3, -0.15942
RR,  1994,     2,    20,   200, 198.25,170.64, 96.47, 46.13,     19, 0.38446
RR,  1994,     2,     0,    20,  30.65,  4.56, 14.00,  1.79,      6, -0.98054
RR,  1994,     3,    20,   200, 178.06, 67.97, 35.79, 14.98,     28, 0.95201
RR,  1994,     3,     0,    20,  77.51,  0.23, 17.67,  1.15,      3, -0.13572
RR,  1994,     4,     0,    20,  54.63, 13.80, 14.63,  1.63,     30, 0.85716
RR,  1994,     5,     0,    20,  56.92, 11.83, 14.23,  2.08,     31, 0.3878
RR,  1994,     6,     0,    20,  21.20,  3.77,  5.89,  2.97,     30, 0.88281
RR,  1994,     7,     0,    20,  15.16,  0.29,  2.40,  0.26,     31, 0.30226
RR,  1994,     8,     0,    20,  14.60,  0.26,  1.80,  0.25,     31, 0.6934
RR,  1994,     9,     0,    20,  14.72,  0.11,  2.37,  0.23,     30, 0.35148
RR,  1995,    10,     0,    20,  14.19,  0.27,  8.06,  0.97,     31, -0.82571
RR,  1995,    11,     0,    20,  16.65, 11.80,  8.70,  0.51,     30, 0.18283
RR,  1995,    12,    20,   200,  25.56, 16.73, 40.55, 12.15,     20, -0.61131
RR,  1995,    12,     0,    20,  14.68,  0.09,  9.78,  0.15,     11, -0.58469
RR,  1995,     1,   200,   500, 547.61,349.17,380.17, 77.36,      6, 0.73616
RR,  1995,     1,     0,    20,  17.81,  0.07,  4.77,  0.90,      3, 0.46269
RR,  1995,     2,   200,   500, 675.29, 42.60,268.12, 59.59,      8, 0.92849
RR,  1995,     2,    20,   200, 292.28,131.70,135.55, 30.49,     20, 0.83748
RR,  1995,     3,   200,   500, 993.51, 65.79,467.60, 29.18,      5, 0.068111
RR,  1995,     3,    20,   200, 146.30,  5.86,133.00, 21.84,      8, 0.28571
RR,  1995,     4,   200,   500, 530.74,339.79,269.80, 59.90,     15, 0.9348
RR,  1995,     4,    20,   200, 196.59, 32.24,140.81, 35.61,     16, 0.43682
RR,  1995,     5,    20,   200, 138.63, 26.49,138.23, 27.74,     31, 0.41164
RR,  1995,     6,    20,   200,  45.02, 15.73, 74.17, 11.47,     30, 0.64369
RR,  1995,     7,    20,   200,  20.17,  3.43, 37.22, 11.29,     18, 0.98207
RR,  1995,     7,     0,    20,  16.64,  1.75, 15.29,  2.81,     14, 0.22707
RR,  1995,     8,     0,    20,  15.00,  1.55,  8.90,  0.64,     31, -0.29197
RR,  1995,     9,     0,    20,  14.39,  0.12,  9.54,  0.73,     30, -0.55017
RR,  1996,    10,     0,    20,  13.47,  0.68,  7.77,  0.41,     31, -0.053264
RR,  1996,    11,    20,   200,  15.44,  0.70, 30.40,  6.69,      5, -0.64219
RR,  1996,    11,     0,    20,  14.97,  0.62,  9.81,  4.59,     25, 0.8244
RR,  1996,    12,   200,   500, 477.72, 76.11,350.40,105.27,      5, -0.46528
RR,  1996,    12,    20,   200, 365.08,241.11,109.00, 62.95,     16, 0.89289
RR,  1996,    12,     0,    20,  14.42,  3.45, 17.67,  1.63,      6, -0.69568
RR,  1996,     1,    20,   200,  81.12, 49.15, 72.36, 46.85,     25, 0.81584
RR,  1996,     1,     0,    20,  39.85,  5.94, 19.29,  0.49,      7, 0.5989
RR,  1996,     2,   200,   500, 352.64,171.40,323.30, 95.12,     10, 0.22731
RR,  1996,     2,    20,   200, 223.49,  6.24,177.00, 12.36,      6, 0.79231
RR,  1996,     3,   200,   500, 385.86,147.95,339.35, 99.70,     23, 0.83046
RR,  1996,     3,    20,   200, 184.48,  8.06,183.75, 12.09,      4, 0.95249
RR,  1996,     4,   200,   500, 187.77, 23.05,247.33, 32.72,      3, -0.59643
RR,  1996,     4,    20,   200, 147.46, 62.33,124.78, 31.25,     27, 0.92698
RR,  1996,     5,    20,   200,  49.29, 14.17, 67.42, 31.05,     31, -0.23779
RR,  1996,     6,    20,   200,  31.42,  6.87, 36.64,  8.92,     11, 0.8912
RR,  1996,     6,     0,    20,  18.13,  2.79, 15.84,  1.57,     19, 0.75356
RR,  1996,     7,     0,    20,  15.08,  1.91, 12.42,  1.80,     31, 0.21236
RR,  1996,     8,     0,    20,  14.11,  0.21,  8.09,  0.94,     31, 0.3431
RR,  1996,     9,     0,    20,  14.19,  0.14,  9.11,  1.37,     30, -0.36171
RR,  1997,    10,     0,    20,   9.75,  0.32,  3.87,  0.46,     31, -0.27684
RR,  1997,    11,    20,   200,  24.91, 21.35, 44.80, 17.46,      5, -0.16566
RR,  1997,    11,     0,    20,  10.46,  0.82,  6.14,  2.36,     25, 0.68619
RR,  1997,    12,    20,   200, 322.21,126.96, 83.07, 47.64,     29, 0.51117
RR,  1997,     1,   200,   500, 454.53, 52.09,352.09, 60.62,     11, -0.034745
RR,  1997,     2,   200,   500, 627.60,139.15,299.77, 83.56,     13, 0.9705
RR,  1997,     2,    20,   200, 235.36, 88.06,156.64, 20.92,     11, 0.9699
RR,  1997,     3,    20,   200,  87.52, 40.17, 87.16, 20.08,     31, 0.98349
RR,  1997,     4,    20,   200,  25.27,  7.04, 46.00,  8.70,     30, 0.79514
RR,  1997,     5,    20,   200,  18.50,  1.82, 24.40,  3.42,     20, -0.60937
RR,  1997,     5,     0,    20,  18.87,  0.34, 18.13,  1.41,     15, 0.62995
RR,  1997,     6,     0,    20,  14.81,  3.03, 12.98,  3.41,     30, 0.97429
RR,  1997,     7,     0,    20,   9.68,  0.23, 11.31,  1.56,     31, -0.59095
RR,  1997,     8,     0,    20,   9.32,  0.43,  8.44,  1.54,     31, 0.20747
RR,  1997,     9,     0,    20,   9.24,  0.13,  5.52,  0.48,     30, -0.26258
RR,  1998,    10,    20,   200,  14.61,  0.21, 26.17,  3.93,     23, 0.54852
RR,  1998,    10,     0,    20,  14.60,  0.28, 17.18,  1.99,     11, -0.062983
RR,  1998,    11,    20,   200,  15.38,  0.19, 37.30,  8.20,     30, 0.44302
RR,  1998,    12,    20,   200,  10.97,  4.80, 54.68, 17.90,     31, 0.6503
RR,  1998,     1,   200,   500, 315.82, 72.72,374.00, 74.65,     11, 0.72387
RR,  1998,     1,    20,   200, 233.79,  7.28, 77.67, 49.92,      3, -0.95815
RR,  1998,     3,   200,   500, 411.60,168.94,420.29, 40.24,     24, 0.29624
RR,  1998,     4,   200,   500, 480.45,110.87,357.00, 71.72,     16, 0.7583
RR,  1998,     5,   200,   500, 186.04, 32.85,256.50, 30.47,     22, 0.44799
RR,  1998,     5,    20,   200, 124.46, 12.70,190.00,  6.99,     11, 0.25249
RR,  1998,     6,    20,   200,  61.68, 27.91,130.43, 24.68,     30, 0.96977
RR,  1998,     7,    20,   200,  18.53,  4.67, 62.48, 19.88,     31, 0.79574
RR,  1998,     8,    20,   200,  15.32,  0.24, 31.06,  4.01,     31, 0.58682
RR,  1998,     9,    20,   200,  14.65,  0.16, 21.44,  1.55,     16, -0.37084
RR,  1998,     9,     0,    20,  14.69,  0.16, 18.85,  1.09,     20, 0.2956
RR,  1999,    10,     0,    20,  12.75,  0.17,  7.00,  0.42,     31, 0.18191
RR,  1999,    11,     0,    20,  13.75,  0.57,  9.22,  0.97,     30, 0.24583
RR,  1999,    12,     0,    20,  12.11,  3.96, 10.21,  0.44,     31, -0.9854
RR,  1999,     1,    20,   200,  27.48, 18.65, 80.74, 55.08,     31, 0.48504
RR,  1999,     2,   200,   500, 371.07,  1.25,320.80,111.44,      5, -0.68693
RR,  1999,     2,    20,   200, 215.38,117.50,140.24, 30.72,     21, 0.26252
RR,  1999,     3,   200,   500, 301.80, 47.95,306.14, 83.08,      7, -0.62614
RR,  1999,     3,    20,   200, 229.78, 39.92,107.92, 20.54,     24, -0.41294
RR,  1999,     4,   200,   500, 288.86, 75.08,264.80, 73.48,     15, 0.47039
RR,  1999,     4,    20,   200, 218.86, 46.37,154.33, 24.66,     15, 0.80727
RR,  1999,     5,    20,   200,  64.25, 46.94, 69.94, 19.43,     31, 0.95293
RR,  1999,     6,    20,   200,  18.32,  1.89, 32.43,  8.48,     30, 0.81117
RR,  1999,     7,    20,   200,  14.05,  0.39, 20.00,  0.00,      3, 
RR,  1999,     7,     0,    20,  13.50,  0.36, 13.30,  3.94,     31, 0.7287
RR,  1999,     8,     0,    20,  13.01,  0.16,  6.77,  0.31,     31, -0.097017
RR,  1999,     9,     0,    20,  12.91,  0.07,  7.23,  0.33,     30, 0.52459
RR,  2000,    10,    20,   200,  13.23,  0.39, 24.50,  3.00,      4, 0.050163
RR,  2000,    10,     0,    20,  12.32,  0.51, 11.75,  3.14,     27, 0.75353
RR,  2000,    11,     0,    20,  10.11,  4.23, 15.23,  2.16,     30, 0.30122
RR,  2000,    12,     0,    20,  13.28,  0.19, 13.61,  0.56,     31, 0.35574
RR,  2000,     1,    20,   200,  59.79, 71.03, 83.30, 66.87,     10, 0.96061
RR,  2000,     1,     0,    20,   5.28,  0.20, 12.81,  1.83,     16, -0.20847
RR,  2000,     2,   200,   500, 491.68,207.24,389.17, 75.94,      6, 0.88553
RR,  2000,     2,    20,   200, 130.62,  5.62,136.40, 10.17,     10, -0.29617
RR,  2000,     3,   200,   500, 502.55,158.17,337.80, 95.58,     15, 0.92164
RR,  2000,     3,    20,   200, 230.36,  9.40,164.22, 16.78,      9, 0.96057
RR,  2000,     4,    20,   200, 145.57, 63.55,113.62, 18.80,     29, 0.57272
RR,  2000,     5,    20,   200,  52.52, 22.22, 54.45, 14.07,     31, 0.96846
RR,  2000,     6,    20,   200,  15.33,  4.22, 26.77,  4.09,     26, 0.7028
RR,  2000,     6,     0,    20,  10.61,  0.11, 16.75,  2.06,      4, 0.94103
RR,  2000,     7,     0,    20,  12.34,  0.80, 14.45,  1.69,     31, 0.090318
RR,  2000,     8,     0,    20,  11.74,  0.06,  9.37,  1.16,     31, -0.17574
RR,  2000,     9,     0,    20,  11.60,  0.25,  8.09,  0.92,     30, 0.47735
RR,  2001,    10,     0,    20,  10.61,  0.27,  5.62,  0.78,     31, -0.26886
RR,  2001,    11,    20,   200,  12.46,  0.45, 24.50,  1.73,      4, 0.28667
RR,  2001,    11,     0,    20,  11.52,  0.55,  8.32,  2.96,     26, 0.78814
RR,  2001,    12,   200,   500, 148.74,105.28,309.17, 70.62,      6, 0.085173
RR,  2001,    12,    20,   200, 128.73, 77.47, 81.71, 39.29,     24, 0.26935
RR,  2001,     1,    20,   200, 130.63, 63.67, 88.61, 43.84,     23, -0.0042241
RR,  2001,     1,     0,    20,  15.04,  2.62, 14.12,  2.42,      8, 0.59288
RR,  2001,     2,   200,   500, 406.46,138.16,275.75, 47.07,     12, 0.59043
RR,  2001,     2,    20,   200, 277.88,107.11, 95.75, 37.95,     16, 0.83107
RR,  2001,     3,   200,   500, 532.40, 79.33,290.50, 92.42,      8, 0.95334
RR,  2001,     3,    20,   200, 293.44, 72.98,128.33, 33.49,     18, 0.96221
RR,  2001,     4,    20,   200, 158.27, 46.96, 82.90, 15.57,     30, -0.12567
RR,  2001,     5,    20,   200,  56.29, 40.25, 48.77, 11.00,     31, 0.8587
RR,  2001,     6,    20,   200,  12.04,  1.25, 26.00,  2.91,     18, 0.57108
RR,  2001,     6,     0,    20,  10.08,  0.84, 17.08,  1.55,     13, -0.503
RR,  2001,     7,     0,    20,  10.69,  0.18, 10.35,  2.44,     31, -0.62211
RR,  2001,     8,     0,    20,  10.36,  0.15,  5.93,  0.78,     31, 0.85886
RR,  2001,     9,     0,    20,  10.37,  0.17,  5.69,  0.47,     30, 0.4109
RR,  2002,    10,     0,    20,   2.67,  0.33,  4.58,  0.75,     31, 0.87071
RR,  2002,    11,    20,   200,  65.65, 17.48, 46.26, 39.94,     19, -0.011862
RR,  2002,    11,     0,    20,  24.61, 26.60, 11.56,  6.97,     12, 0.96989
RR,  2002,    12,   200,   500, 693.82, 47.27,370.88,110.94,      8, 0.33329
RR,  2002,    12,    20,   200, 289.80,353.26,103.20, 83.96,      5, 0.94032
RR,  2002,    12,     0,    20,  37.09,  6.81, 18.00,  0.63,     11, 0.35587
