Gage_Name, Gage_No, Threshold_cfs, Oct_ExtWet, Nov_ExtWet, Dec_ExtWet, Jan_ExtWet, Feb_ExtWet, Mar_ExtWet, Apr_ExtWet, May_ExtWet, Jun_ExtWet, Jul_ExtWet, Aug_ExtWet, Sep_ExtWet,Oct_Wet, Nov_Wet, Dec_Wet, Jan_Wet, Feb_Wet, Mar_Wet, Apr_Wet, May_Wet, Jun_Wet, Jul_Wet, Aug_Wet, Sep_Wet,Oct_AboveNorm, Nov_AboveNorm, Dec_AboveNorm, Jan_AboveNorm, Feb_AboveNorm, Mar_AboveNorm, Apr_AboveNorm, May_AboveNorm, Jun_AboveNorm, Jul_AboveNorm, Aug_AboveNorm, Sep_AboveNorm,Oct_Norm, Nov_Norm, Dec_Norm, Jan_Norm, Feb_Norm, Mar_Norm, Apr_Norm, May_Norm, Jun_Norm, Jul_Norm, Aug_Norm, Sep_Norm,Oct_BelowNorm, Nov_BelowNorm, Dec_BelowNorm, Jan_BelowNorm, Feb_BelowNorm, Mar_BelowNorm, Apr_BelowNorm, May_BelowNorm, Jun_BelowNorm, Jul_BelowNorm, Aug_BelowNorm, Sep_BelowNorm,Oct_Dry, Nov_Dry, Dec_Dry, Jan_Dry, Feb_Dry, Mar_Dry, Apr_Dry, May_Dry, Jun_Dry, Jul_Dry, Aug_Dry, Sep_Dry,Oct_CritDry, Nov_CritDry, Dec_CritDry, Jan_CritDry, Feb_CritDry, Mar_CritDry, Apr_CritDry, May_CritDry, Jun_CritDry, Jul_CritDry, Aug_CritDry, Sep_CritDry,
RM_16_0,44,20, NaN, 68.16, 655.84, 379.43, 718.79, 655.84, 675.50, 655.84, 675.50, 2770.32, 125.92,  NaN,  NaN, 675.50, 225.29, 655.84, 713.20, 655.84, 675.50, 655.84, 1234.98, 183.00,  NaN, 73.13, 71.46, 4373.46, 85.86, 461.00, 711.34, 655.84, 761.55, 655.84, 2332.03, 192.58,  NaN,  NaN, 675.50, 384.55, 655.84, 278.88, 609.18, 655.84, 675.50, 1373.85, 2081.30, 655.84, 1681.28,  NaN,  NaN,  NaN, 83.53, 655.84, 707.62, 655.84, 675.50, 5185.52,  NaN,  NaN,  NaN,  NaN, 158.96, 78.49, 71.31, 655.84, 415.89, 655.84, 675.50, 1049.68, 1267.97,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_16_5,45,20, NaN, 65.47, 649.73, 375.22, 712.31, 649.73, 669.27, 649.73, 669.27, 2739.10,  NaN,  NaN,  NaN, 196.72, 82.06, 649.73, 706.75, 649.73, 669.27, 649.73, 1317.16, 147.41,  NaN, 72.16, 69.48, 5726.57, 86.41, 456.15, 704.90, 649.73, 820.91, 649.73, 3425.37,  NaN,  NaN,  NaN, 669.27, 380.39, 649.73, 310.80, 603.73, 649.73, 669.27, 1601.47, 963.73, 1067.16, 158.28,  NaN,  NaN,  NaN, 81.10, 649.73, 701.20, 649.73, 669.27, 9120.78,  NaN,  NaN,  NaN,  NaN, 156.76, 76.77, 68.98, 1060.28, 413.89, 649.73, 669.27, 1097.31, 1545.26,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_17_0,46,20, NaN, 66.08, 650.92, 376.28, 713.55, 650.92, 670.48, 650.92, 670.48, 2946.57, 124.45,  NaN,  NaN, 157.87, 223.53, 650.92, 708.00, 650.92, 670.48, 650.92, 1265.46, 153.33,  NaN, 72.83, 70.16, 4344.83, 87.24, 457.16, 706.14, 650.92, 822.23, 650.92, 2735.29,  NaN,  NaN,  NaN, 670.48, 381.42, 650.92, 276.42, 604.92, 650.92, 670.48, 1595.19, 668.50, 670.18, 1829.06,  NaN,  NaN,  NaN, 81.86, 650.92, 702.44, 650.92, 670.48, 9028.97,  NaN,  NaN,  NaN,  NaN, 157.93, 77.59, 69.64, 925.48, 415.05, 650.92, 670.48, 1098.78, 1188.47,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_17_5,47,20, NaN, 65.90, 650.83, 376.17, 713.48, 650.83, 670.39, 650.83, 670.39, 3226.95, 115.76,  NaN,  NaN, 146.13, 223.74, 650.83, 707.92, 650.83, 670.39, 650.83, 1333.94, 149.70,  NaN, 72.63, 69.99, 4345.02, 87.16, 457.05, 706.06, 650.83, 822.13, 650.83, 3427.75,  NaN,  NaN,  NaN, 670.39, 381.33, 650.83, 276.32, 604.84, 650.83, 670.39, 1595.16, 2620.31, 669.99, 1828.97,  NaN,  NaN,  NaN, 79.10, 650.83, 702.36, 650.83, 670.39, 9124.80,  NaN,  NaN,  NaN,  NaN, 157.71, 77.45, 69.48, 886.35, 426.13, 650.83, 670.39, 995.20, 1346.74,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_18_5,48,20, NaN, 65.91, 651.07, 376.35, 713.75, 651.07, 670.64, 651.07, 670.64, 3022.68,  NaN,  NaN,  NaN, 138.17, 228.58, 651.07, 708.18, 651.07, 670.64, 651.07, 1313.01, 161.74,  NaN, 72.64, 70.03, 4346.11, 87.29, 457.22, 706.33, 651.07, 822.41, 651.07, 3428.58,  NaN,  NaN,  NaN, 670.64, 381.53, 651.07, 276.49, 605.43, 651.07, 670.64, 1595.61, 4560.22, 651.07, 1547.21,  NaN,  NaN,  NaN, 79.17, 651.07, 702.62, 651.07, 670.64, 5248.49,  NaN,  NaN,  NaN,  NaN, 157.80,  NaN, 69.68, 886.61, 426.33, 651.07, 670.64, 953.43, 1347.11,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_19_0,49,20, NaN, 65.86, 651.37, 376.51, 714.08, 651.37, 670.95, 651.37, 670.95, 3509.97, 132.61,  NaN,  NaN, 136.71, 223.13, 651.37, 708.52, 651.37, 670.95, 651.37, 1334.96, 162.05,  NaN, 72.58, 69.99, 4348.35, 87.31, 457.40, 706.66, 651.37, 822.80, 651.37, 3460.62,  NaN,  NaN,  NaN, 670.95, 381.69, 651.37, 276.64, 605.71, 651.37, 670.95, 1600.94, 4562.36, 651.37, 1547.95,  NaN,  NaN,  NaN, 79.44, 651.37, 702.95, 651.37, 670.95, 9131.28,  NaN,  NaN,  NaN,  NaN, 157.78,  NaN, 69.64, 851.58, 714.08, 651.37, 670.95, 953.88, 1347.75,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_19_5,50,20, NaN, 57.35, 548.71, 320.03, 601.34, 548.71, 565.14, 548.71, 565.14, 3623.49, 128.89,  NaN,  NaN, 194.41, 72.93, 548.71, 596.67, 548.71, 565.14, 548.71, 1274.43, 149.37,  NaN, 63.09, 61.40, 4772.99, 78.08, 385.05, 595.11, 548.71, 729.37, 548.71, 4054.22,  NaN,  NaN,  NaN, 565.14, 324.02, 548.71, 235.67, 511.16, 548.71, 565.14, 1735.36, 563.55, 1300.66, 153.07,  NaN,  NaN,  NaN, 69.93, 548.71, 591.99, 548.71, 565.14, 7579.86,  NaN,  NaN,  NaN,  NaN, 145.94,  NaN, 61.00, 1042.80, 601.34, 548.71, 565.14, 835.14, 1294.75,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_1_5,19,20, NaN,  NaN, 119.57, 532.09, 1044.25, 950.47, 979.72, 950.47, 979.72, 2507.88,  NaN,  NaN,  NaN, 147.88, 89.77, 950.47, 1035.92, 950.47, 979.72, 950.47, 1507.55, 324.37,  NaN, 90.11,  NaN,  NaN, 84.09, 659.62, 1033.14, 950.47, 1071.12, 741.77, 5067.60, 103.35, 159.85, 161.21, 979.72, 535.44, 950.47, 436.75, 878.20, 950.47, 979.72, 2378.36, 658.91, 1356.28, 152.93,  NaN,  NaN,  NaN, 104.13, 950.47, 1027.59, 950.47, 995.32, 8705.57,  NaN,  NaN,  NaN,  NaN,  NaN, 84.00, 77.92, 2647.76, 662.33, 950.47, 979.72, 1835.54, 2485.20,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_20_0,51,20, NaN, 57.29, 548.84, 320.12, 601.50, 548.84, 565.28, 548.84, 565.28, 3624.33,  NaN,  NaN,  NaN, 194.46, 74.25, 548.84, 596.82, 548.84, 565.28, 548.84, 1301.79, 175.92,  NaN, 63.03, 62.01, 4773.80, 78.64, 385.13, 595.26, 548.84, 729.53, 548.84, 7264.94,  NaN,  NaN,  NaN, 565.28, 324.12, 548.84, 235.73, 511.82, 548.84, 565.28, 1735.70, 586.90, 1300.91, 153.03,  NaN,  NaN,  NaN, 69.92, 548.84, 592.15, 548.84, 565.28, 1690.68,  NaN,  NaN,  NaN,  NaN, 145.89,  NaN, 60.99, 1042.94, 601.50, 548.84, 565.28, 835.36, 1201.01,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_20_5,52,20, NaN, 56.82, 547.60, 319.29, 600.17, 547.60, 564.01, 547.60, 564.01, 4764.60, 128.47,  NaN,  NaN, 202.73, 75.36, 547.60, 595.50, 547.60, 564.01, 547.60, 1338.85, 175.76,  NaN, 62.55, 61.55, 4764.60, 80.81, 384.14, 593.94, 547.60, 751.18, 547.60, 1125.51,  NaN,  NaN,  NaN, 564.01, 323.29, 547.60, 235.50, 510.66, 547.60, 564.01, 1736.37, 844.76, 1298.35, 152.63,  NaN,  NaN,  NaN, 70.44, 547.60, 590.83, 547.60, 572.75, 217.64,  NaN,  NaN,  NaN,  NaN, 145.58,  NaN, 60.53, 1030.18, 600.17, 547.60, 564.01, 874.21, 1397.10,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_21_0,53,20, NaN, 55.75, 543.62, 316.87, 595.87, 543.62, 559.93, 543.62, 559.93, 4732.06, 127.26,  NaN,  NaN, 203.30, 70.54, 543.62, 591.24, 543.62, 559.93, 543.62, 1479.48, 174.09,  NaN, 61.45, 60.71, 4732.06, 80.83, 381.13, 589.69, 543.62, 745.81, 551.77, 1197.03,  NaN,  NaN,  NaN, 559.93, 320.85, 543.62, 233.61, 507.71, 543.62, 559.93, 2788.02, 878.48, 1289.27, 151.33,  NaN,  NaN,  NaN, 69.49, 543.62, 586.60, 543.62, 577.90, 1858.18,  NaN,  NaN,  NaN,  NaN, 182.52,  NaN, 59.74, 1089.84, 595.87, 543.62, 559.93, 914.76, 1386.05,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_22_0,55,20, NaN, 44.29, 352.42, 210.64, 385.42, 352.42, 362.73, 352.42, 362.73,  NaN, 127.45,  NaN,  NaN, 231.35, 49.49, 352.42, 382.49, 352.42, 362.73, 357.74, 1079.34, 161.86,  NaN, 49.81, 47.46, 4377.04, 61.96, 249.94, 381.51, 352.42, 515.74, 381.98, 889.28,  NaN,  NaN,  NaN, 362.73, 212.87, 352.42, 174.34, 330.34, 352.42, 362.73, 438.57, 726.34, 77.43, 123.77,  NaN,  NaN,  NaN, 55.63, 352.42, 379.56, 352.42, 412.02, 91.78,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN, 47.27, 44.49, 385.42, 352.42, 362.73, 657.65, 1055.13,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_22_5,54,20, NaN, 44.17, 351.89, 210.26, 384.85, 351.89, 362.19, 351.89, 367.67,  NaN, 83.49,  NaN,  NaN, 229.73, 49.35, 351.89, 381.93, 351.89, 362.19, 357.21, 1129.92, 158.80,  NaN, 49.67, 48.20, 4374.18, 61.80, 249.54, 380.95, 351.89, 515.00, 381.41, 888.06, 8205.63,  NaN,  NaN, 362.19, 212.52, 351.89, 174.04, 329.81, 351.89, 364.02, 437.93, 708.80, 77.04, 122.97,  NaN,  NaN,  NaN, 55.47, 351.89, 379.00, 351.89, 411.42, 91.24,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN, 47.15, 44.36, 384.85, 351.89, 362.19, 615.61, 1053.79,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_23_0,57,20, NaN, 43.87, 351.02, 209.71, 383.91, 351.02, 361.30, 351.02, 372.24,  NaN, 83.18,  NaN,  NaN, 229.62, 49.33, 351.02, 380.99, 351.02, 361.30, 359.24, 1127.26, 160.67,  NaN, 49.38, 47.94, 4363.48, 61.61, 248.86, 380.02, 351.02, 536.18, 380.48, 959.27,  NaN,  NaN,  NaN, 361.30, 211.98, 351.02, 173.55, 331.87, 351.02, 363.12, 436.88, 819.31, 76.75, 122.66,  NaN,  NaN,  NaN, 55.51, 351.02, 378.08, 351.02, 410.43, 90.94,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN, 46.91, 44.06, 383.91, 351.02, 361.30, 614.11, 1175.70,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_24_0,58,20, NaN, 39.36, 330.06, 196.88, 361.19, 330.06, 339.79, 330.06, 385.84,  NaN, 116.29,  NaN,  NaN, 221.00, 45.19, 330.06, 358.43, 330.06, 339.79, 362.46, 1557.43, 114.78,  NaN, 44.77, 44.47, 7691.70, 55.32, 233.37, 357.51, 330.06, 798.24, 364.77, 1111.65,  NaN,  NaN,  NaN, 339.79, 199.00, 330.06, 162.56, 357.51, 330.06, 347.46, 458.27, 903.54, 71.10, 76.74,  NaN,  NaN,  NaN, 50.93, 330.06, 355.67, 330.06, 436.66,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN, 43.63, 39.54, 371.01, 330.06, 339.79, 663.43, 2122.34,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_24_5,59,20, NaN, 39.17, 330.17, 196.86, 361.34, 330.17, 339.91, 330.17, 392.84,  NaN,  NaN,  NaN,  NaN, 221.12, 44.80, 330.17, 358.57, 330.17, 339.91, 369.75, 1581.62, 153.58,  NaN,  NaN, 44.30, 7698.29, 55.19, 233.38, 357.65, 330.17, 798.79, 364.92, 576.59,  NaN,  NaN,  NaN, 339.91, 199.00, 330.17, 162.51, 357.65, 330.17, 347.59, 465.43, 997.50, 70.89, 76.58,  NaN,  NaN,  NaN, 50.76, 330.17, 355.81, 330.17, 436.88,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN, 43.47, 39.81, 371.17, 330.17, 339.91, 616.58, 2124.14,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_2_0,20,20, NaN,  NaN, 132.44, 533.45, 1047.21, 953.12, 982.47, 953.12, 982.47, 2625.29,  NaN,  NaN,  NaN, 149.94, 90.41, 953.12, 1038.85, 953.12, 982.47, 953.12, 1580.02, 324.58,  NaN, 89.89,  NaN,  NaN, 83.86, 661.31, 1036.06, 953.12, 1074.16, 743.61, 5083.30,  NaN, 167.09, 163.35, 982.47, 536.72, 953.12, 437.74, 880.59, 953.12, 982.47, 2385.54, 854.95, 2515.73, 155.10,  NaN,  NaN,  NaN, 103.92, 953.12, 1030.49, 953.12, 998.12, 12852.99,  NaN,  NaN,  NaN,  NaN,  NaN, 83.75, 77.70, 2650.25, 688.23, 953.12, 982.47, 1841.32, 2493.27,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_2_5,21,20, NaN,  NaN, 959.78, 533.70, 1047.70, 953.57, 982.93, 953.57, 982.93, 2517.09,  NaN,  NaN,  NaN, 150.20, 93.66, 953.57, 1039.34, 953.57, 982.93, 953.57, 1526.18, 252.53,  NaN, 94.05,  NaN,  NaN, 83.81, 661.59, 1036.55, 953.57, 1074.68, 743.98, 5085.87,  NaN, 169.86, 164.16, 982.93, 536.93, 953.57, 438.45, 880.99, 953.57, 982.93, 2031.17, 855.13, 2517.09, 155.93,  NaN,  NaN,  NaN, 103.25, 953.57, 1030.98, 953.57, 998.59, 8737.16,  NaN,  NaN,  NaN,  NaN,  NaN, 83.69, 77.64, 2651.01, 667.62, 953.57, 982.93, 1721.89, 2494.61,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_3_5,22,20, NaN,  NaN, 962.96, 536.14, 1051.01, 956.67, 986.10, 956.67, 986.10, 2523.52,  NaN,  NaN,  NaN, 119.98, 300.58, 956.67, 1042.63, 956.67, 986.10, 956.67, 1469.24, 327.02,  NaN, 95.49, 74.92,  NaN, 85.35, 664.07, 1039.84, 956.67, 1078.05, 746.79, 3995.10,  NaN, 183.49, 169.53, 986.10, 539.16, 956.67, 440.52, 883.95, 956.67, 986.10, 1797.85, 2298.05, 2324.84, 153.97,  NaN,  NaN,  NaN, 104.93, 956.67, 1034.25, 956.67, 986.10, 15795.67,  NaN,  NaN,  NaN,  NaN,  NaN, 84.92, 78.85, 1565.31, 588.68, 956.67, 986.10, 1729.02, 2147.41,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_4_0,23,20, NaN,  NaN, 150.89, 450.90, 867.32, 790.42, 814.42, 790.42, 814.42, 2062.68,  NaN,  NaN,  NaN, 147.62, 87.86, 790.42, 860.49, 790.42, 814.42, 790.42, 1282.33, 152.56,  NaN, 91.52, 71.52,  NaN, 82.08, 552.04, 858.21, 790.42, 889.32, 790.42, 4130.26,  NaN, 188.97, 166.69, 814.42, 451.28, 790.42, 371.62, 732.16, 790.42, 814.42, 1642.97, 1874.99, 2062.68, 158.84,  NaN,  NaN,  NaN, 100.94, 790.42, 853.66, 790.42, 814.42, 5357.02,  NaN,  NaN,  NaN,  NaN,  NaN, 80.83, 75.27, 1678.94, 553.94, 790.42, 814.42, 1513.57, 1897.10,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_4_5,24,20, NaN,  NaN, 150.82, 451.25, 868.17, 791.16, 815.19, 791.16, 815.19, 2065.34,  NaN,  NaN,  NaN, 147.54, 87.61, 791.16, 861.33, 791.16, 815.19, 791.16, 1293.83, 167.19,  NaN, 103.11, 71.21,  NaN, 81.78, 552.43, 859.05, 791.16, 890.20, 569.23, 4135.15,  NaN, 195.79, 168.64, 815.19, 451.53, 791.16, 371.80, 732.80, 791.16, 815.19, 1644.74, 1615.60, 2065.34, 174.47,  NaN,  NaN,  NaN, 100.75, 791.16, 854.49, 791.16, 815.19, 5363.16,  NaN,  NaN,  NaN,  NaN,  NaN, 80.53, 74.97, 1681.11, 536.18, 791.16, 815.19, 1417.02, 1639.20,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_5_0,26,20, NaN,  NaN, 777.93, 444.21, 853.62, 777.93, 801.55, 777.93, 801.55, 2115.42,  NaN,  NaN,  NaN, 146.28, 85.32, 777.93, 846.90, 777.93, 801.55, 777.93, 1320.07,  NaN,  NaN, 113.99, 71.29,  NaN, 80.78, 543.29, 844.66, 777.93, 875.28, 559.85, 5674.76,  NaN, 204.60, 170.00, 801.55, 444.20, 777.93, 365.93, 720.64, 777.93, 801.55, 1624.71, 2429.94, 2030.00, 177.84,  NaN,  NaN,  NaN, 99.71, 777.93, 840.18, 777.93, 801.55, 5266.85,  NaN,  NaN,  NaN,  NaN,  NaN, 79.59, 74.00, 1539.30, 525.53, 777.93, 801.55, 1489.39, 1710.38,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_5_5,25,20, NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_6_0,27,20, NaN, 73.96, 782.71, 448.42, 858.63, 782.71, 806.41, 782.71, 806.41, 1743.53,  NaN,  NaN,  NaN, 117.88, 255.71, 782.71, 851.89, 782.71, 806.41, 782.71, 1145.78, 180.55,  NaN, 116.51, 74.12, 6863.92, 85.52, 547.39, 849.65, 782.71, 880.35, 570.01, 1554.79,  NaN, 224.78, 178.71, 806.41, 449.83, 782.71, 377.17, 725.29, 782.71, 806.41, 1172.71, 920.87, 782.71, 1741.23,  NaN,  NaN,  NaN, 102.82, 782.71, 845.15, 782.71, 806.41, 2567.64,  NaN,  NaN,  NaN,  NaN, 3407.72, 82.57, 76.73, 782.71, 476.99, 782.71, 806.41, 1259.78, 1219.51,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_6_5,28,20, NaN, 74.16, 783.20, 448.80, 859.15, 783.20, 806.91, 783.20, 806.91, 1744.37, 105.95,  NaN,  NaN, 118.21, 256.31, 783.20, 852.41, 783.20, 806.91, 783.20, 1137.29, 174.78,  NaN, 102.32, 74.33, 5277.97, 89.81, 547.79, 850.16, 783.20, 880.87, 570.42, 1555.58,  NaN, 226.07, 179.22, 806.91, 450.19, 783.20, 377.52, 725.76, 783.20, 806.91, 1173.34, 1167.80, 783.20, 1018.50, 1026.81,  NaN,  NaN, 103.13, 783.20, 845.67, 783.20, 806.91, 2568.81,  NaN,  NaN,  NaN,  NaN, 3027.94, 82.83, 76.95, 783.20, 483.79, 783.20, 806.91, 1329.51, 1113.42,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_7_0,29,20, NaN, 74.23, 781.91, 448.20, 857.72, 781.91, 805.58, 781.91, 805.58, 1682.76, 19622.66,  NaN, 6965.53, 442.86, 256.05, 781.91, 850.99, 781.91, 805.58, 781.91, 1126.21, 159.52,  NaN, 102.45, 74.40, 5267.07, 90.30, 546.95, 848.75, 781.91, 879.40, 569.59, 1552.77,  NaN, 226.44, 179.32, 805.58, 455.93, 781.91, 377.05, 724.60, 781.91, 805.58, 1174.27, 1135.75, 781.91, 1016.74, 805.58,  NaN,  NaN, 103.32, 781.91, 844.26, 781.91, 805.58, 2563.92,  NaN,  NaN,  NaN,  NaN, 3021.01, 82.94, 77.02, 781.91, 483.13, 781.91, 805.58, 1327.14, 1068.05,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_7_5,32,20, NaN, 73.78, 418.69, 437.92, 830.07, 756.90, 779.74, 756.90, 779.74, 1532.23, 105.31,  NaN, 756.90, 429.78, 250.00, 756.90, 823.58, 756.90, 779.74, 756.90, 1089.09, 145.74,  NaN, 102.03, 73.96, 3442.52, 89.87, 530.13, 821.41, 756.90, 850.98, 546.47, 1500.40,  NaN, 226.79, 179.20, 779.74, 442.78, 756.90, 369.44, 701.80, 756.90, 779.74, 1127.55, 1126.79, 756.90, 756.90, 779.74,  NaN,  NaN, 102.95, 756.90, 817.08, 756.90, 779.74, 2221.25,  NaN,  NaN,  NaN,  NaN, 2911.05, 82.62, 1784.92, 756.90, 469.08, 756.90, 779.74, 1068.20, 955.06,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_8_0,31,20, NaN, 73.95, 425.10, 455.44, 830.31, 757.13, 779.97, 757.13, 779.97, 1532.53, 105.44,  NaN, 757.13, 429.98, 250.18, 757.13, 823.81, 757.13, 779.97, 757.13, 1081.27, 145.78,  NaN, 102.21, 74.13, 3442.97, 90.03, 530.34, 821.64, 757.13, 838.51, 544.48, 1500.70,  NaN, 227.15, 179.46, 779.97, 442.97, 757.13, 369.63, 702.02, 757.13, 779.97, 1127.82, 1098.11, 645.33, 757.13, 779.97,  NaN,  NaN, 103.14, 757.13, 817.31, 757.13, 779.97, 2221.62,  NaN,  NaN,  NaN,  NaN, 2911.35, 82.78, 1467.59, 757.13, 469.76, 757.13, 779.97, 1068.46, 858.25,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
RM_8_5,30,20, NaN, 73.92, 424.54, 455.41, 830.28, 757.10, 779.95, 757.10, 779.95, 1532.51, 105.41,  NaN, 757.10, 429.95, 250.15, 757.10, 823.79, 757.10, 779.95, 757.10, 1081.26, 145.76,  NaN, 102.17, 74.09, 3442.98, 90.00, 530.31, 821.62, 757.10, 838.48, 545.27, 1500.68,  NaN, 227.12, 179.44, 779.95, 442.95, 757.10, 369.60, 701.99, 757.10, 779.95, 1127.80, 1098.09, 645.31, 757.10, 779.95,  NaN,  NaN, 103.10, 757.10, 817.29, 757.10, 779.95, 2221.62,  NaN,  NaN,  NaN,  NaN, 2614.12, 82.75, 1467.57, 757.10, 469.73, 757.10, 779.95, 1068.44, 858.23,  NaN,  NaN,  NaN, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 
